opb,clh,rpe,cob,coe,cmr,sve
5.131915,-0.783957177812,0.031915,5.1,0.0,4.9,0.031915
4.959574,-3.16256805748,-5.040426,3.4,6.6,0.0,1.559574
6.554348,-1.08737731548,-3.445652,7.1,2.9,0.0,-0.545652
5.06751328068,-0.817456339573,0.0675132806779,5.0,0.0,5.0,0.0675132806779
5.1592505448,-2.78585042037,2.1592505448,3.0,0.0,12.0,2.1592505448
5.00311156136,-0.845099336643,-0.0968884386442,5.1,0.0,16.9,-0.0968884386442
5.09484882548,-2.6311429546,1.99484882548,3.1,0.0,23.8,1.99484882548
6.7540245448,-1.05525634124,-0.245975455195,6.4,0.6,26.8,0.354024544805
4.93870984203,-0.999806802411,-0.261290157966,5.2,0.0,31.6,-0.261290157966
5.03044710616,-2.66464211636,2.03044710616,3.0,0.0,38.6,2.03044710616
6.68962282548,-1.14010262538,-0.410377174517,6.6,0.5,41.5,0.0896228254827
4.87430812271,-1.06041095441,-0.325691877288,5.2,0.0,46.3,-0.325691877288
4.96604538684,-2.32172802306,1.66604538684,3.3,0.0,53.0,1.66604538684
4.90164366752,-2.35522718482,1.70164366752,3.2,0.0,59.8,1.70164366752
6.62522110616,-1.34227788448,-3.37477889384,7.3,2.7,59.8,-0.674778893839
4.80990640339,-1.12101510642,-0.39009359661,5.2,0.0,64.6,-0.39009359661
4.83724194819,-2.38872634659,1.73724194819,3.1,0.0,71.5,1.73724194819
6.82489765097,-1.03712362062,0.224897650965,6.2,0.4,74.9,0.624897650965
4.74550468407,-1.08751594466,-0.354495315933,5.1,0.0,79.8,-0.354495315933
6.76049593164,-0.904956095358,0.160495931643,6.7,-0.1,83.2,0.0604959316433
4.77284022887,-2.32812219458,1.67284022887,3.1,0.0,90.1,1.67284022887
6.69609421232,-0.844351943354,-3.30390578768,8.0,2.0,90.1,-1.30390578768
4.68110296475,-1.14812009666,-5.31889703525,6.1,3.9,90.1,-1.41889703525
4.70843850955,-2.17341472881,1.50843850955,3.2,0.0,96.9,1.50843850955
4.88077950955,-0.946212138227,-5.11922049045,6.0,4.0,96.9,-1.11922049045
4.64403679023,-2.30101720434,1.64403679023,3.0,0.0,103.9,1.64403679023
6.89577075713,-1.09809402436,-3.10422924287,7.5,2.5,103.9,-0.604229242874
5.08045605435,-0.946490398838,-0.119543945645,5.2,0.0,108.7,-0.119543945645
4.57963507091,-2.14630973857,-5.42036492909,4.1,5.9,108.7,0.479635070906
7.09544730193,-0.925760644272,-2.90455269807,7.4,2.6,108.7,-0.304552698069
5.01605433503,-0.769031766493,0.0160543350329,5.0,0.0,113.7,0.0160543350329
4.77931161571,-2.28832046294,1.67931161571,3.1,0.0,120.6,1.67931161571
7.29512384674,-1.18356506287,-2.70487615326,8.3,1.7,120.6,-1.00487615326
4.71490989639,-2.3677111458,-5.28509010361,4.0,6.0,120.6,0.714909896389
7.49480039154,-1.18328680226,-2.50519960846,8.2,1.8,120.6,-0.70519960846
4.95165261571,-0.799420595959,-0.0483473842892,5.0,0.0,125.6,-0.0483473842892
7.69447693635,-1.27853881515,-2.30552306365,8.4,1.6,125.6,-0.705523063655
4.88725089639,-1.14233468926,-0.412749103611,5.3,0.0,130.3,-0.412749103611
4.91458644119,-2.49072165398,1.91458644119,3.0,0.0,137.3,1.91458644119
7.89415348115,-1.19278951603,-0.40584651885,8.2,0.1,139.0,-0.30584651885
4.82284917707,-1.01473221373,-5.17715082293,6.1,3.9,139.0,-1.27715082293
4.85018472187,-2.40090592551,1.75018472187,3.1,0.0,145.9,1.75018472187
7.82975176183,-1.1023399665,-2.17024823817,9.3,0.7,145.9,-1.47024823817
5.02252572187,-0.910298890485,-0.0774742781286,5.1,0.0,150.8,-0.0774742781286
4.78578300255,-2.3403017735,1.68578300255,3.1,0.0,157.7,1.68578300255
4.95812400255,-0.887434120262,-0.141875997451,5.1,0.0,162.6,-0.141875997451
