beh,opb,clh,rpe,cob,coe,cmr,otb,sib
4.0,5.131915,-0.26085598914460845,0.05352992532146139,5.078385074678539,0.0,4.921614925321461,1,5.078385074678539
4.5,4.959574,-0.42051149334252891,0.1482056393108282,4.811368360689172,0.0,5.188631639310828,1,4.811368360689172
7.5,6.554348,-0.90315256528911692,-0.4344117949751549,6.0,0.988759794975155,3.011240205024845,1,6.988759794975155
5.0,5.0934269836938695,-0.41038134437760271,0.14219846097462696,4.9512285227192425,0.0,8.060011682305603,1,4.9512285227192425
4.0,4.853014145335514,-0.21799128719045782,0.028111157062649994,4.824902988272864,0.0,13.23510869403274,1,4.824902988272864
5.0,4.991186290253113,-0.70234693268246362,0.31533405483940946,4.6758522354137035,0.0,18.559256458619036,1,4.6758522354137035
4.1,4.832802223407469,-0.2273983018344074,0.033689516746512105,4.7991127066609565,0.0,23.76014375195808,1,4.7991127066609565
6.5,6.866690080587136,-1.837786380174808,-0.9886496472023696,6.1,1.7553397277895062,25.904804024168573,1,7.855339727789506
4.5,4.764461104823577,-0.59019322050226619,-5.235538895176423,6.01328800834013,3.9867119916598703,25.904804024168573,0,5.01328800834013
3.8,4.808579460866726,-1.724426337523739,-0.9214271419102857,5.730006602777012,0.0,30.17479742139156,1,5.730006602777012
6.0,7.57752917692564,-0.69442364782246746,-0.3106355469174318,2.6,5.288164723843072,32.28663269754849,1,7.888164723843071
5.0,4.764461104823577,-1.4743424594073717,-5.235538895176423,6.562642599800663,3.437357400199337,32.28663269754849,0,5.562642599800663
4.0,5.471085575900221,-0.30232950778830403,0.07812372187717287,5.392961854023048,0.0,36.89367084352544,1,5.392961854023048
4.0,5.414914619870534,-1.3856282103299453,0.7205198524843661,4.694394767386168,0.0,42.19927607613927,1,4.694394767386168
7.0,7.800876135159273,-0.20594015889525355,0.02096483798359383,7.6,0.17991129717567933,44.41936477896359,1,7.779911297175679
5.5,4.764461104823577,-1.2493587381827072,-5.235538895176423,5.126693003079677,4.873306996920323,44.41936477896359,0,4.126693003079677
4.0,4.896860845934275,-2.3660298987355493,-1.3018980537088893,6.198758899643164,0.0,48.22060587932042,1,6.198758899643164
7.0,7.7858024166490685,-0.61636596511934127,0.2643473410744779,6.0,1.5214550755745906,50.69915080374583,1,7.521455075574591
6.0,4.764461104823577,-1.6296183279590795,0.9088931892544538,3.855567915569124,0.0,56.843582888176705,1,3.855567915569124
