beh,opb,clh,rpe,cob,coe,cmr,otb,sib
8.2,7.69190934408,-2.21216229552,1.23831017113,6.45359917296,0.0,227.302380948,1,6.45359917296
7.6,8.35279652947,-2.81652040394,-1.64720347053,8.2,1.8,227.302380948,0,6.78390247304
8.2,4.11539377905,-0.42227817125,0.25924355515,3.8561502239,0.0,233.446230724,1,3.8561502239
7.6,7.02817509236,-0.781483038359,-0.313117804438,7.3412928968,0.0,236.104937828,1,7.3412928968
8.6,8.35279652947,-0.77591274908,0.310405073559,8.04239145591,0.0,238.062546372,1,8.04239145591
8.0,3.97643923349,-0.619389503788,-6.02356076651,4.60937577944,5.39062422056,238.062546372,0,3.60937577944
8.0,7.19600623554,-0.122815872193,0.0954376775652,7.10056855797,0.0,240.961977814,1,7.10056855797
8.5,8.18641941004,-1.63884196193,0.924703948651,7.26171546139,0.0,243.700262352,1,7.26171546139
8.6,3.97643923349,-1.39292148102,-0.844024063514,4.820463297,0.0,248.879799055,1,4.820463297
8.2,7.14485164036,-3.00857464898,-2.85514835964,8.3,1.7,248.879799055,0,5.47090391189
8.3,7.69077809357,-2.55681410041,-2.30922190643,9.0,1.0,248.879799055,0,8.86848212522
8.0,4.42883613153,-0.39326179233,-5.57116386847,9.1,0.9,248.879799055,0,4.18546453565
7.0,7.14485164036,-1.27432171328,-2.85514835964,8.3,1.7,248.879799055,0,7.90217927366
8.6,7.69077809357,-0.718154870649,0.282276986763,7.4085011068,0.0,251.471297949,1,7.4085011068
8.3,4.42883613153,-1.33272313403,0.581571731029,3.8472644005,0.0,257.624033548,1,3.8472644005
7.3,7.14485164036,-1.47273128641,-2.85514835964,9.04721667162,0.952783328378,257.624033548,0,8.04721667162
8.3,7.53947762866,-0.636555631407,-0.242538157252,7.78201578591,0.0,259.842017762,1,7.78201578591
7.9,4.1171136837,-1.51980701332,0.859591831763,3.25752185194,0.0,266.58449591,1,3.25752185194
8.2,7.14485164036,-0.669027802121,-0.314857784242,7.45970942461,0.0,269.124786486,1,7.45970942461
8.4,7.66947808095,-3.14376124905,-2.33052191905,6.92158328225,3.07841671775,269.124786486,0,5.92158328225
8.2,3.65637246188,-0.385767403905,-6.34362753812,4.77677675233,5.22322324767,269.124786486,0,3.77677675233
8.1,7.31361541272,-1.38108959102,0.783713401766,6.52990201095,0.0,272.594884475,1,6.52990201095
7.8,7.66947808095,-1.74355222213,0.781645496935,6.88783258401,0.0,275.707051891,1,6.88783258401
4.9,5.64444444444,-0.063136199913,0.0627928968282,5.58165154762,0.0,4.41834845238,1,5.58165154762
6.2,6.35555555556,-1.73637394633,-0.778149676618,7.13370523217,0.0,2.86629476783,1,7.13370523217
4.1,4.86111111111,-1.1853407058,-0.509796488481,3.6,1.77090759959,4.62909240041,1,5.37090759959
4.7,5.61078745174,-0.150669100392,-4.38921254826,6.6,3.4,4.62909240041,0,5.61669886839
5.6,6.77264378222,-0.606040238499,0.359761405935,6.41288237629,0.0,8.21621002412,1,6.41288237629
3.5,5.13436202894,-0.150792134367,-0.00597133419356,5.14033336313,0.0,13.075876661,1,5.14033336313
4.4,5.61078745174,-1.55145010043,-0.959908484304,6.57069593605,0.0,16.5051807249,1,6.57069593605
5.9,6.57981166864,-0.175331008176,0.124163456948,6.45564821169,0.0,20.0495325132,1,6.45564821169
3.5,5.13756266406,-1.31534725183,-0.573109676396,5.71067234046,0.0,24.3388601728,1,5.71067234046
4.0,6.12529839933,-2.64900158954,1.47726126495,4.64803713438,0.0,29.6908230384,1,4.64803713438
6.6,6.51326005572,-1.27425627243,-3.48673994428,7.1,2.9,29.6908230384,0,5.78798447922
3.5,5.44474945061,-0.408401450839,-4.55525054939,6.1,3.9,29.6908230384,0,5.57617652193
4.2,5.33348636132,-1.81497759183,-0.816429651978,6.1499160133,0.0,33.5409070251,1,6.1499160133
7.1,6.51326005572,-0.884684194367,-0.472502606974,6.98576266269,0.0,36.5551443624,1,6.98576266269
