opb,clh,rpe,cob,coe,cmr,sve
5.25,-1.31110693942,-4.75,5.5,4.5,0.0,-0.25
4.93333333333,-0.323872977601,-0.0666666666667,5.0,0.0,5.0,-0.0666666666667
6.81111111111,-0.34133474555,-3.18888888889,4.4,5.6,0.0,2.41111111111
4.80168675905,-0.632973750582,-0.198313240949,5.0,0.0,5.0,-0.198313240949
4.9731833992,-1.16949029532,-0.426816600805,5.4,0.0,9.6,-0.426816600805
6.62514413709,-0.226379776134,0.0251441370877,5.1,1.5,13.0,1.52514413709
4.92022869475,0.0804404790557,0.120228694748,4.8,0.0,18.2,0.120228694748
5.22831344399,-1.92607042107,1.02831344399,4.2,0.0,24.0,1.02831344399
6.6101142043,-1.44393573793,-3.3898857957,8.1,1.9,24.0,-1.4898857957
4.84836187368,-0.202683558009,0.248361873685,4.6,0.0,29.4,0.248361873685
4.61363806694,-1.00980058529,0.613638066942,4.0,0.0,35.4,0.613638066942
6.12586763834,-1.73095640139,-1.07413236166,6.7,0.5,38.2,-0.574132361657
4.69990331832,-2.08425594649,1.09990331832,3.6,0.0,44.6,1.09990331832
4.24683530619,-2.17053818299,-0.853164693805,5.1,0.0,49.5,-0.853164693805
6.76793131869,-3.56033564658,-3.23206868131,7.2,2.8,49.5,-0.432068681307
4.04243502317,-1.07343055661,0.642435023166,3.4,0.0,56.1,0.642435023166
4.75681534479,-0.663283917481,0.456815344786,4.3,0.0,61.8,0.456815344786
5.71114862635,-2.25869191007,-4.28885137365,7.5,2.5,61.8,-1.78885137365
3.65841885339,-0.224905536091,-6.34158114661,4.4,5.6,61.8,-0.741581146614
4.48375352114,-0.943767467836,0.583753521137,3.9,0.0,67.9,0.583753521137
6.54133590704,-2.54344179294,-3.45866409296,8.6,1.4,67.9,-2.05866409296
3.50394872847,-0.176613823455,-6.49605127153,4.5,5.5,67.9,-0.996051271526
4.13481427717,-0.835630945833,0.534814277169,3.6,0.0,74.3,0.534814277169
7.47302890846,-1.81955884652,-1.12697109154,7.3,1.3,75.7,0.173028908461
3.50158837213,-0.640663624659,-6.49841162787,4.3,5.7,75.7,-0.798411627872
3.81512851463,-0.601413058155,-0.184871485369,4.0,0.0,81.7,-0.184871485369
8.1466769918,-1.30376439548,-1.8533230082,8.0,2.0,81.7,0.1466769918
3.38108872353,-0.592531288051,0.181088723533,3.2,0.0,88.5,0.181088723533
3.92563562765,0.0684932793982,0.125635627651,3.8,0.0,94.7,0.125635627651
7.70035008229,-0.402960260054,0.100350082285,5.8,1.8,97.1,1.90035008229
3.27284276014,0.185144797004,0.0728427601377,3.2,0.0,103.9,0.0728427601377
3.8505368071,-0.649410813338,0.450536807103,3.4,0.0,110.5,0.450536807103
7.64036572146,-0.847897458944,-2.35963427854,8.5,1.5,110.5,-0.85963427854
3.2293009283,0.060394403479,-6.7706990717,4.1,5.9,110.5,-0.870699071698
3.58122798556,-0.44621420343,-0.118772014443,3.7,0.0,116.8,-0.118772014443
7.31736157761,-0.068373149529,-2.68263842239,8.1,1.9,116.8,-0.782638422387
3.15201117067,-0.524258382998,0.152011170669,3.0,0.0,123.8,0.152011170669
3.65222407453,0.23070399999,0.0522240745291,3.6,0.0,130.2,0.0522240745291
7.36675877624,-1.8300728965,-1.13324122376,8.2,0.3,131.7,-0.833241223764
3.06114634322,-0.00997146514214,0.161146343225,2.9,0.0,138.8,0.161146343225
3.62100708239,-0.584161711233,0.421007082386,3.2,0.0,145.6,0.421007082386
8.04415483731,-0.533260439488,-1.95584516269,8.3,1.7,145.6,-0.255845162694
2.96482095736,-0.0180909202075,-7.03517904264,3.8,6.2,145.6,-0.835179042639
3.36934968296,-0.23930806149,-0.0306503170369,3.4,0.0,152.2,-0.0306503170369
8.13731143727,-1.19413174217,-1.86268856273,8.3,1.7,152.2,-0.162688562729
2.86629906727,-0.153997146951,-0.133700932734,3.0,0.0,159.2,-0.133700932734
3.38767094025,-0.0685804144736,0.187670940252,3.2,0.0,166.0,0.187670940252
7.87590809361,-0.808622928084,-2.12409190639,8.7,1.3,166.0,-0.824091906392
2.9462189319,0.243973008375,-7.0537810681,3.9,6.1,166.0,-0.953781068105
3.27549045031,-0.0416663121745,0.17549045031,3.1,0.0,172.9,0.17549045031
8.18918454842,-1.28941433312,-0.810815451579,8.1,0.9,173.9,0.0891845484212
2.91859151969,-0.233995386416,-0.181408480306,3.1,0.0,180.8,-0.181408480306
3.17059086026,-0.471189738633,-0.129409139735,3.3,0.0,187.5,-0.129409139735
8.67385028563,-0.228740830464,-0.0261497143669,8.4,0.3,188.8,0.273850285633
3.02702861802,0.286376070432,-6.97297138198,4.0,6.0,188.8,-0.972971381984
3.24794530139,0.240158409341,0.0479453013889,3.2,0.0,195.6,0.0479453013889
8.68948130323,-0.95642361828,-1.31051869677,8.3,1.7,195.6,0.38948130323
3.01087223489,-0.0792547818732,-6.98912776511,4.1,5.9,195.6,-1.08912776511
3.21928595012,0.0825235746921,0.119285950117,3.1,0.0,202.5,0.119285950117
8.33711827186,-0.202928864839,-1.66288172814,8.9,1.1,202.5,-0.562881728143
3.06414844454,-0.828342055773,-0.535851555461,3.6,0.0,208.9,-0.535851555461
3.14798265559,-0.201845634848,0.247982655588,2.9,0.0,216.0,0.247982655588
8.43448098577,-0.207351189075,-0.16551901423,7.1,1.5,217.4,1.33448098577
3.3844542412,-0.0614727720261,0.184454241201,3.2,0.0,224.2,0.184454241201
2.99975077822,-0.316232868447,0.29975077822,2.7,0.0,231.5,0.29975077822
