opb,clh,rpe,cob,coe,cmr,sve
5.131915,-0.182265764534,0.031915,5.1,0.0,4.9,0.031915
4.959574,-3.77979835687,-5.040426,3.4,6.6,0.0,1.559574
6.554348,-0.641173879254,-3.445652,7.1,2.9,0.0,-0.545652
5.1149672093,-0.300471198824,0.114967209303,5.0,0.0,5.0,0.114967209303
3.60036596537,-0.991323028614,0.600365965371,3.0,0.0,12.0,0.600365965371
5.05391628653,-0.593202979825,-0.0460837134691,5.1,0.0,16.9,-0.0460837134691
3.2815542241,-0.395242271964,0.181554224101,3.1,0.0,23.8,0.181554224101
6.36617893411,-1.0570142152,-0.633821065889,6.4,0.6,26.8,-0.0338210658894
5.07838807504,-0.70885123986,-0.121611924956,5.2,0.0,31.6,-0.121611924956
3.18514366511,-0.40035100341,0.18514366511,3.0,0.0,38.6,0.18514366511
6.70275630412,-1.13089664634,-0.397243695876,6.6,0.5,41.5,0.102756304124
5.14296753456,-0.609967630943,-0.0570324654415,5.2,0.0,46.3,-0.0570324654415
3.08682700883,-0.849048892977,-0.213172991169,3.3,0.0,53.0,-0.213172991169
3.20002805024,-0.136882134451,2.80502398189e-05,3.2,0.0,59.8,2.80502398189e-05
6.91370422872,-1.43728690856,-3.08629577128,7.3,2.7,59.8,-0.386295771284
5.17325342794,-0.563594086488,-0.0267465720613,5.2,0.0,64.6,-0.0267465720613
3.20001315475,-0.279187592671,0.100013154749,3.1,0.0,71.5,0.100013154749
6.42850078121,-0.473660045774,-0.171499218789,6.2,0.4,74.9,0.228500781211
5.18745663349,-0.261316315542,0.0874566334895,5.1,0.0,79.8,0.0874566334895
6.51957184074,-0.645790950863,-0.080428159265,6.7,-0.1,83.2,-0.180428159265
3.14690326869,-0.203598066521,0.0469032686884,3.1,0.0,90.1,0.0469032686884
6.56228152613,-0.580394184472,-3.43771847387,8.0,2.0,90.1,-1.43771847387
5.14101462442,-0.195216955905,-4.85898537558,6.1,3.9,90.1,-0.958985375579
3.12199627258,-0.642078678068,-0.0780037274178,3.2,0.0,96.9,-0.0780037274178
5.11923466922,-0.705211202794,-4.88076533078,6.0,4.0,96.9,-0.880765330779
3.16341851434,-0.369430322278,0.163418514345,3.0,0.0,103.9,0.163418514345
6.58231112978,-0.279583324757,-3.41768887022,7.5,2.5,103.9,-0.917688870218
5.05591760145,-0.439065711758,-0.144082398546,5.2,0.0,108.7,-0.144082398546
3.07663854326,-0.558410821991,-6.92336145674,4.1,5.9,108.7,-1.02336145674
6.59170443293,-0.772447866289,-3.40829556707,7.4,2.6,108.7,-0.808295567065
5.1324295342,-0.325324742346,0.132429534203,5.0,0.0,113.7,0.132429534203
3.08904415439,-0.27108764582,-0.0109558456094,3.1,0.0,120.6,-0.0109558456094
6.80852122169,-0.372690866219,-3.19147877831,8.3,1.7,120.6,-1.49147877831
3.09486202618,-0.271856163511,-6.90513797382,4.0,6.0,120.6,-0.905137973816
6.85709910632,-0.563754132853,-3.14290089368,8.2,1.8,120.6,-1.34290089368
5.06210561041,-0.225235051507,0.0621056104128,5.0,0.0,125.6,0.0621056104128
6.98608652622,-1.78897037716,-3.01391347378,8.4,1.6,125.6,-1.41391347378
5.02912572991,-0.937400680715,-0.270874270094,5.3,0.0,130.3,-0.270874270094
3.0444875388,-0.59075892853,0.0444875388005,3.0,0.0,137.3,0.0444875388005
7.63070979045,-1.1017689093,-0.669290209554,8.2,0.1,139.0,-0.569290209554
5.17296782405,-0.240694877219,-4.82703217595,6.1,3.9,139.0,-0.927032175946
3.02086336533,-0.643813377587,-0.0791366346669,3.1,0.0,145.9,-0.0791366346669
7.98612230453,-0.850127931188,-2.01387769547,9.3,0.7,145.9,-1.31387769547
5.13421979304,-0.575037029284,0.0342197930441,5.1,0.0,150.8,0.0342197930441
3.06288721371,-0.579466759965,-0.0371127862949,3.1,0.0,157.7,-0.0371127862949
5.11604809039,-0.159682922283,0.0160480903901,5.1,0.0,162.6,0.0160480903901
8.09969756436,-0.257645254627,-0.000302435637229,7.1,1.0,164.5,0.999697564363
3.08259517969,-0.254397170791,0.0825951796867,3.0,0.0,171.5,0.0825951796867
8.09985816646,-0.278967003016,-1.90014183354,8.9,1.1,171.5,-0.800141833542
5.10752608892,-0.147553842351,0.00752608891695,5.1,0.0,176.4,0.00752608891695
8.04683058368,-0.450531641266,-1.95316941632,8.6,1.4,176.4,-0.553169416324
5.10352951741,-0.284192314142,0.103529517407,5.0,0.0,181.4,0.103529517407
3.03873474359,-0.616448850352,-0.0612652564061,3.1,0.0,188.3,-0.0612652564061
8.12816798643,-0.726438433468,-0.371832013566,8.2,0.3,189.8,-0.0718320135661
5.04855234078,-0.601416215389,-4.95144765922,6.1,3.9,189.8,-1.05144765922
3.07126837175,-0.566633590402,-0.0287316282513,3.1,0.0,196.7,-0.0287316282513
8.32562157065,-0.457961853789,-1.67437842935,8.4,1.6,196.7,-0.0743784293481
5.07587254007,-0.638815419165,0.0758725400702,5.0,0.0,201.7,0.0758725400702
3.08652569971,-0.696390966868,-0.113474300287,3.2,0.0,208.5,-0.113474300287
8.20580997247,-0.628470369535,-0.294190027534,7.6,0.9,210.0,0.605809972466
5.131915,-2.74414561708,-4.868085,4.3,5.7,0.0,0.831915
4.959574,-0.737659217704,-0.140426,5.1,0.0,4.9,-0.140426
6.554348,-0.925827196204,0.554348,4.4,1.6,4.0,2.154348
4.15911500017,-1.04460061195,-5.84088499983,5.5,4.5,4.0,-1.34088499983
5.03414427907,-0.470091939887,0.234144279066,4.8,0.0,9.2,0.234144279066
6.2599731331,nan,nan,nan,nan,nan,nan
4.34013482248,-1.72077265047,-1.15986517752,5.5,0.0,13.7,-1.15986517752
4.90980687551,-0.150800009696,0.00980687551033,4.9,0.0,18.8,0.00980687551033
6.2599731331,-1.21848657712,-3.7400268669,8.1,1.9,18.8,-1.8400268669
4.95605687371,-0.216626086684,0.0560568737143,4.9,0.0,23.9,0.0560568737143
4.90459914017,-0.285714672472,0.104599140165,4.8,0.0,29.1,0.104599140165
5.85640535635,-2.45731802469,-1.74359464365,6.3,1.3,31.5,-0.443594643654
4.92628904784,-0.31658519329,0.126289047838,4.8,0.0,36.7,0.126289047838
4.84905396283,-0.348985736104,0.149053962832,4.7,0.0,42.0,0.149053962832
6.78230468522,nan,nan,nan,nan,nan,nan
4.85922590041,nan,nan,nan,nan,nan,nan
4.76990198525,-0.947964663666,0.569901985247,4.2,0.0,47.8,0.569901985247
6.78230468522,-0.680963695141,0.382304685215,6.3,0.1,51.4,0.482304685215
4.85922590041,-0.790443090391,-5.14077409959,5.4,4.6,51.4,-0.540774099587
4.46726750103,-0.725878983663,-0.132732498967,4.6,0.0,56.8,-0.132732498967
6.57928980859,-1.31994766582,-3.42071019141,7.9,2.1,56.8,-1.32071019141
4.61536362741,-0.490236405922,-0.184636372587,4.8,0.0,62.0,-0.184636372587
4.5377523079,nan,nan,nan,nan,nan,nan
6.85580202347,-1.32246619145,-0.844197976534,6.4,1.3,64.3,0.455802023466
4.71341089665,nan,nan,nan,nan,nan,nan
