beh,opb,clh,rpe,cob,coe,cmr,sve,ecm,ecv,sib
5.5,4.6,-3.40451554395,4.07590459939,4.0,0.0,6.0,4.07590459939,1.99985075039,1.92409540061,4.0
7.2,8.4,-7.53093858102,-0.0614062153214,7.0,3.0,0,2.93859378468,1.8259512425,0.0614062153214,1.3
5.5,3.7,-3.80575193027,-1.6806953699,3.7,6.3,0,4.6193046301,1.88456221946,1.6806953699,2.7
5.0,4.0,-3.63205642276,2.76818635461,5.4,0.0,4.6,2.76818635461,2.042296634,1.83181364539,5.4
5.2,3.7,-4.01770544793,-1.58951521711,3.5,6.5,4.6,4.91048478289,1.88456221946,1.58951521711,2.5
4.6,4.0,-3.4903844596,4.20559449087,3.9,0.0,10.7,4.20559449087,2.042296634,1.89440550913,3.9
6.0,8.4,-4.00630777146,1.53938979946,8.1,-1.2,13.799999999999999,0.339389799464,1.8259512425,1.56061020054,6.9
4.0,3.7,-3.43889122901,3.96507244832,4.2,0.0,19.599999999999998,3.96507244832,1.88456221946,1.83492755168,4.2
3.8,4.0,-4.41622398705,5.3951163717,3.1,0.0,26.5,5.3951163717,2.042296634,1.5048836283,3.1
6.5,8.4,-3.42056270297,0.0893867796479,6.6,1.5,28.4,1.58938677965,1.8259512425,1.81061322035,8.1
4.6,4.2,-4.12751772245,3.35376313006,5.1,0.0,33.3,3.35376313006,1.94991465269,1.54623686994,5.1
3.9,4.0,-3.58653765713,4.33993022077,3.8,0.0,39.5,4.33993022077,2.042296634,1.86006977923,3.8
3.9,4.0,-3.27846262709,3.30485339877,4.7,0.0,44.8,3.30485339877,2.042296634,1.99514660123,4.7
6.1,8.4,-3.51312898782,0.428674933269,8.1,-0.3,47.0,0.128674933269,1.8259512425,1.77132506673,7.8
5.0,4.2,-3.35317700987,-1.87736161554,4.5,5.5,47.0,3.62263838446,1.94991465269,1.87736161554,3.5
4.0,4.7,-5.07636332478,6.06556012581,2.7,0.0,54.3,6.06556012581,2.0909873498,1.23443987419,2.7
6.5,8.4,-3.44693638003,0.200144041088,7.2,0.8,56.3,1.00014404109,1.8259512425,1.79985595891,8.0
3.1,4.2,-4.1340648058,-1.54341927582,3.5,6.5,56.3,4.95658072418,1.94991465269,1.54341927582,2.5
7.1,8.4,-4.74180533091,-0.94926831522,7.3,2.4,56.599999999999994,1.45073168478,1.8259512425,1.24926831522,9.7
3.8,4.7,-4.07590855874,5.23865799692,3.1,0.0,63.49999999999999,5.23865799692,2.0909873498,1.66134200308,3.1
7.1,8.4,-4.14819534253,1.79847172164,8.0,-1.3,66.8,0.498471721635,1.8259512425,1.50152827836,6.7
5.1,4.2,-3.49858873269,-1.81303855585,4.1,5.9,66.8,4.08696144415,1.94991465269,1.81303855585,3.1
3.9,4.7,-3.28788018133,3.50038082196,4.5,0.0,72.3,3.50038082196,2.0909873498,1.99961917804,4.5
5.0,4.2,-3.34731545554,4.22411547519,3.9,0.0,78.39999999999999,4.22411547519,1.94991465269,1.87588452481,3.9
3.5,4.5,-3.08308592701,3.2090126502,4.7,0.0,83.69999999999999,3.2090126502,2.10113022188,2.0909873498,4.7
7.6,8.4,-4.37045761542,2.19213576668,8.5,-2.1,87.29999999999998,0.0921357666838,1.8259512425,1.40786423332,6.4
