opb,clh,rpe,cob,coe,cmr,sve,emv,ecv
4.0,-2.54070819501,-0.440405730823,8.3,0.0,106.1,1.25959426918,2.00033240982,0.440405730823
4.0,-1.66061514602,3.13425803174,5.5,0.0,110.6,3.13425803174,2.45768787846,1.36574196826
8.3,-1.84665475986,4.62996642413,4.2,2.4,116.4,4.62996642413,2.65967536121,1.17003357587
8.3,-1.22726883921,-0.462981777036,8.0,-2.4,117.9,0.0370182229642,2.00033240982,1.96298177704
4.0,-1.59557615899,3.55313648669,5.0,0.0,122.9,3.55313648669,2.45768787846,1.44686351331
4.0,-1.81184784022,4.68347489361,4.1,0.0,128.8,4.68347489361,2.65967536121,1.21652510639
4.0,-2.30344521918,-0.713578160727,8.1,0.0,128.8,1.18642183927,2.00033240982,0.713578160727
4.0,-1.39507326026,-1.68705553981,6.0,0.0,128.8,2.31294446019,2.45768787846,1.68705553981
8.3,-2.03576817583,4.43631184617,4.6,2.8,134.2,4.43631184617,2.65967536121,0.963688153828
8.3,-1.25251484217,-1.93168420891,8.6,-2.8,134.2,-0.531684208908,2.00033240982,1.93168420891
4.0,-1.48988893824,3.42698941468,5.0,0.0,139.2,3.42698941468,2.45768787846,1.57301058532
4.0,-0.576061271159,3.34032463879,4.0,0.0,145.2,3.34032463879,2.65967536121,2.65967536121
4.0,-1.88271704708,-1.19462382802,8.0,0.0,145.2,0.805376171977,2.00033240982,1.19462382802
4.0,-1.29819277011,3.19532493025,5.0,0.0,150.2,3.19532493025,2.45768787846,1.80467506975
8.3,-2.91411869131,2.38035339249,7.6,0.7,152.6,2.38035339249,2.88548130679,0.0196466075086
8.3,-1.35872730962,-0.301102356386,7.9,-0.7,154.1,0.298897643614,2.00033240982,1.80110235639
4.0,-1.12342377531,2.97932096496,5.0,0.0,159.1,2.97932096496,2.45768787846,2.02067903504
4.0,-0.442261265104,3.11451869321,4.0,0.0,165.1,3.11451869321,2.88548130679,2.88548130679
4.0,-1.58631590434,-1.5363866967,8.0,0.0,165.1,0.463613303302,2.00033240982,1.5363866967
4.0,-0.965481713152,2.77791886773,5.0,0.0,170.1,2.77791886773,2.45768787846,2.22208113227
8.3,-0.335292825141,2.90397722955,4.0,1.7,176.1,2.90397722955,3.09602277045,3.09602277045
8.3,-1.24701406183,-1.92729779474,8.6,-1.7,176.1,-0.527297794739,2.00033240982,1.92729779474
4.0,-0.824250176391,2.59013155227,5.0,4.0,181.1,2.59013155227,2.45768787846,2.40986844773
4.0,-0.252437025671,2.70766836883,4.0,-4.0,187.1,2.70766836883,3.29233163117,3.29233163117
4.0,-1.3677842103,-0.280747837094,8.6,0.0,188.6,-0.380747837094,2.00033240982,1.78074783709
4.0,-0.699478046341,2.41503865934,5.0,0.0,193.6,2.41503865934,2.58496134066,2.58496134066
8.3,-0.189776353355,2.5246299871,4.0,2.8,199.6,2.5246299871,3.4753700129,3.4753700129
8.3,-1.3834656294,-1.76176928331,8.9,-2.8,199.6,-0.661769283307,2.00033240982,1.76176928331
4.0,-0.590672424859,-2.74821795403,6.0,3.9,199.6,1.25178204597,2.74821795403,2.74821795403
4.0,-1.96574421166,4.3668719908,4.1,-3.9,205.5,4.3668719908,3.64603500003,1.5331280092
4.0,-1.4823969955,-0.142673679755,8.3,0.0,207.0,0.0573263202448,2.00033240982,1.64267367976
4.0,-1.34102110599,-1.83680631899,6.1,0.0,207.0,2.06319368101,2.56243842034,1.83680631899
8.3,-1.71483658098,4.07167144422,4.1,1.7,212.9,4.07167144422,3.64603500003,1.82832855578
8.3,-1.4904450614,-0.133028939004,8.5,-1.7,214.4,-0.133028939004,2.00033240982,1.633028939
4.0,-1.6275492753,-1.49959337076,6.2,0.0,214.4,2.30040662924,2.56243842034,1.49959337076
4.0,-0.152941007548,2.35396499997,4.0,0.0,220.4,2.35396499997,3.64603500003,3.64603500003
4.0,-1.49795357118,-1.62403618273,8.6,0.0,220.4,-0.224036182727,2.00033240982,1.62403618273
4.0,-0.708872484738,2.43756157966,5.0,0.0,225.4,2.43756157966,2.56243842034,2.56243842034
8.3,-0.116522553718,2.19483696597,4.0,0.5,231.4,2.19483696597,3.80516303403,3.80516303403
8.3,-1.549078465,-1.56162372541,8.8,-0.5,231.4,-0.361623725407,2.00033240982,1.56162372541
4.0,-0.598423209369,2.27278241688,5.0,0.0,236.4,2.27278241688,2.72721758312,2.72721758312
4.0,-0.0896206939649,2.04646598707,4.0,0.0,242.4,2.04646598707,3.95353401293,3.95353401293
4.0,-1.58761530963,-0.0142513367748,5.6,0.0,243.9,2.88574866323,2.00033240982,1.51425133677
4.0,-0.503304761713,2.1191423255,5.0,0.0,248.9,2.1191423255,2.8808576745,2.8808576745
8.3,-0.0697159789543,1.90812488635,4.0,1.9,254.9,1.90812488635,4.09187511365,4.09187511365
8.3,-1.93296343694,-1.11386725725,8.1,-1.9,254.9,0.786132742752,2.00033240982,1.11386725725
4.0,-0.422425630154,1.97588830429,5.0,4.0,259.9,1.97588830429,3.02411169571,3.02411169571
4.0,-0.0549094394037,1.77913564403,4.0,-4.0,265.9,1.77913564403,4.22086435597,4.22086435597
4.0,-1.58772032865,-0.0132879464088,6.1,0.0,267.4,2.38671205359,2.00033240982,1.51328794641
4.0,-0.35443096737,1.84231825492,5.0,0.0,272.4,1.84231825492,3.15768174508,3.15768174508
8.3,-0.0438085189984,1.65886607449,4.0,1.4,278.4,1.65886607449,4.34113392551,4.34113392551
8.3,-1.58847516445,-0.0123896812315,2.6,-1.4,279.9,5.88761031877,2.00033240982,1.51238968123
4.0,-0.297802375822,1.71777754089,5.0,0.0,284.9,1.71777754089,3.28222245911,3.28222245911
4.0,-0.0354072446375,1.54672672786,4.0,0.0,290.9,1.54672672786,4.45327327214,4.45327327214
4.0,-1.58917900465,-0.0115521387803,6.6,0.0,292.4,1.88844786122,2.00033240982,1.51155213878
4.0,-0.250972524963,1.60165577912,5.0,0.0,297.4,1.60165577912,3.39834422088,3.39834422088
8.3,-0.0289835611517,1.44216800105,4.0,2.0,303.4,1.44216800105,4.55783199895,4.55783199895
8.3,-1.58983529242,-0.0107712141987,7.6,-2.0,304.9,0.889228785801,2.00033240982,1.5107712142
4.0,-0.212426958169,1.49338384846,5.0,0.0,309.9,1.49338384846,3.50661615154,3.50661615154
4.0,-2.22514723018,3.79642645459,4.1,0.0,315.8,3.79642645459,4.65532255582,2.10357354541
4.0,-1.59044723871,-0.0100430801189,7.2,4.4408920985e-16,317.3,1.28995691988,2.00033240982,1.51004308012
4.0,-0.180776972541,1.3924311003,5.0,0.0,322.3,1.3924311003,3.6075688997,3.6075688997
8.3,-0.0257354489541,1.34467744418,4.0,0.6,328.3,1.34467744418,4.65532255582,4.65532255582
8.3,-1.59101783791,-0.00936416790287,7.3,-0.6,329.8,1.1906358321,2.00033240982,1.5093641679
4.0,-0.154800058278,1.29830275792,5.0,0.0,334.8,1.29830275792,3.70169724208,3.70169724208
4.0,-2.88168422087,-1.43053715826,4.0,0.0,334.8,4.56946284174,4.74622275104,1.43053715826
4.0,-1.59154988238,-0.00873115015264,8.3,0.0,336.3,0.191268849847,2.00033240982,1.50873115015
4.0,-0.133452904508,-3.78946250852,6.0,0.0,336.3,0.210537491485,3.78946250852,3.78946250852
8.3,-2.07965104962,3.53978802626,4.1,2.0,342.2,3.53978802626,4.74622275104,2.36021197374
8.3,-1.59204597608,-0.00814092440232,7.2,-2.0,343.7,1.2918590756,2.00033240982,1.5081409244
4.0,-1.77415922433,-1.71263821183,6.1,0.0,343.7,2.18736178817,3.53329484294,1.71263821183
4.0,-2.55666467302,5.09024227322,3.1,0.0,350.6,5.09024227322,4.74622275104,1.80975772678
4.0,-1.59250854725,-0.00759059791272,8.3,0.0,352.1,0.192409402087,2.00033240982,1.50759059791
4.0,-1.87252241173,3.30313613129,5.1,0.0,357.0,3.30313613129,3.53329484294,1.59686386871
8.3,-2.89782636314,5.08437962777,3.5,1.4,363.5,5.08437962777,4.74622275104,1.41562037223
8.3,-1.24313125475,-0.512607672084,8.0,-1.4,364.9,0.0873923279161,2.00033240982,1.91260767208
4.0,-0.205404271926,1.46670515706,5.0,0.0,369.9,1.46670515706,3.53329484294,3.53329484294
4.0,-2.96891362645,5.66616715364,3.0,0.0,376.9,5.66616715364,4.74622275104,1.33383284636
4.0,-1.27136877426,-0.477955393451,8.1,0.0,378.3,0.0220446065489,2.00033240982,1.87795539345
4.0,-0.175117411248,-3.63244411156,6.0,0.0,378.3,0.367555888443,3.63244411156,3.63244411156
8.3,-2.60241789379,4.74067556493,3.5,-0.1,384.8,4.74067556493,4.74622275104,1.75932443507
8.3,-1.58983891669,-1.50707747349,8.6,0.1,384.8,-0.107077473494,2.00033240982,1.50707747349
5.0,-0.257396762918,1.61310911038,5.0,0.0,389.8,1.61310911038,3.38689088962,3.38689088962
5.0,-2.26305916197,4.74614189555,3.1,0.0,396.7,4.74614189555,4.74622275104,2.15385810445
4.0,-1.67566824066,0.0948009637144,8.0,0.0,398.2,0.594800963714,2.00033240982,1.40519903629
4.0,-0.217830397587,1.50406293452,5.0,0.0,403.2,1.50406293452,3.49593706548,3.49593706548
8.3,-0.0290036524219,1.25377724896,4.0,1.1,409.2,1.25377724896,4.74622275104,4.74622275104
8.3,-1.29585830451,-0.445645608854,7.9,-1.1,410.6,0.254354391146,2.00033240982,1.84564560885
5.0,-1.59937523808,-1.31318548923,5.0,4.0,0.0,3.68681451077,1.5703931242,1.31318548923
5.0,-1.72833683841,-1.10748033354,3.2,-4.0,0.0,5.69251966646,1.4440883914,1.10748033354
4.0,-1.50112249831,0.752223620015,4.6,0.0,2.4,3.75222362002,2.00033240982,1.64777637998
4.0,-1.43310316896,-1.50389187814,5.4,0.0,2.4,3.09610812186,1.5703931242,1.50389187814
8.3,-1.44854629294,5.56946284174,3.0,0.2,9.4,5.56946284174,1.4440883914,1.43053715826
8.3,-1.43278011598,0.571310019131,5.6,-0.2,11.7,2.67131001913,2.00033240982,1.72868998087
5.0,-1.89684192301,-0.962876037884,4.5,3.9,11.7,4.53712396212,1.5703931242,0.962876037884
5.0,-1.4566376023,5.45929029732,3.1,-3.9,18.6,5.45929029732,1.80703284636,1.44070970268
