opb,clh,rpe,cob,coe,cmr,sve,emv,ecv
4.2,-1.25327178277,1.28863753175,6.5,-1.0,119.8,1.28863753175,2.21136246825,2.21136246825
8.4,-3.10177309461,1.11697054781,4.6,0.0,121.3,5.01697054781,2.11809049445,0.383029452188
8.4,-2.61403445061,5.21791726568,4.0,0.0,127.3,5.21791726568,2.37244215972,0.782082734325
4.2,-0.0480202076381,1.50234885581,4.0,2.7,133.3,1.50234885581,4.49765114419,4.49765114419
4.2,-2.96994944293,0.977349229335,6.2,-2.7,134.8,3.27734922934,2.11809049445,0.522650770665
4.0,-1.11440309375,1.12755784028,6.5,0.0,138.3,1.12755784028,2.37244215972,2.37244215972
4.0,-0.0324964700995,1.31455524883,4.0,-4.4408920985e-16,144.3,1.31455524883,4.68544475117,4.68544475117
4.2,-2.85463874192,-0.644819424332,8.9,1.7,144.3,0.455180575668,2.11809049445,0.644819424332
4.2,-0.993022721768,0.986613110247,6.5,-1.7,147.8,0.986613110247,2.51338688975,2.51338688975
8.4,-0.0229804707665,1.15023584273,4.0,0.0,153.8,1.15023584273,4.84976415727,4.84976415727
8.4,-0.88985264917,0.863286471466,6.5,0.0,157.3,0.863286471466,2.63671352853,2.63671352853
4.0,-2.93071238476,0.93578300371,8.1,0.0,158.8,1.33578300371,2.11809049445,0.56421699629
4.0,-0.0169252288954,1.00645636239,4.0,-4.4408920985e-16,164.8,1.00645636239,4.99354363761,4.99354363761
6.0,-2.82031775092,0.818810128246,8.4,0.0,166.3,0.918810128246,2.11809049445,0.681189871754
6.0,-2.22625779401,3.56202141516,5.2,0.0,171.1,3.56202141516,2.74462433747,1.23797858484
4.0,-3.28478478226,1.21012337624,8.6,0.0,172.5,1.21012337624,2.11809049445,0.18987662376
4.0,-1.97882286466,-1.50424872992,7.2,0.0,172.5,1.29575127008,2.74462433747,1.50424872992
4.2,-3.67754579882,1.85844621122,6.9,1.7,175.6,1.85844621122,5.11935068291,1.24155378878
4.2,-1.98430599439,-1.56610152,7.2,-1.7,175.6,1.23389848,2.11809049445,1.56610152
6.0,-1.46104064281,1.94947107335,6.0,0.0,179.6,1.94947107335,2.74462433747,2.05052892665
6.0,-0.0129916148946,-5.11935068291,5.0,0.0,179.6,-0.11935068291,5.11935068291,5.11935068291
4.0,-2.72228026987,0.716458862215,8.2,0.0,181.1,1.01645886222,2.11809049445,0.783541137785
4.0,-0.81548448596,0.755375662533,6.5,0.0,184.6,0.755375662533,2.74462433747,2.74462433747
4.2,-0.0500766661948,1.52056815245,4.0,1.0,190.6,1.52056815245,4.47943184755,4.47943184755
4.2,-2.63782343053,0.626901504438,8.3,-1.0,192.1,0.826901504438,2.11809049445,0.873098495562
6.0,-2.32369420574,-1.03838311614,5.5,0.0,0.0,3.46161688386,1.84994382012,1.03838311614
6.0,-1.71794751087,2.93018094037,5.5,0.0,4.5,2.93018094037,1.64528923983,1.56981905963
4.0,-2.63915312411,1.93448731047,7.0,0.0,2.8,2.13448731047,2.11809049445,0.865512689526
4.0,-2.05609682089,3.17898943287,5.5,0.0,7.3,3.17898943287,1.84994382012,1.32101056713
4.2,-1.67541981916,3.37457841162,5.0,1.3,12.3,3.37457841162,1.93609167718,1.62542158838
4.2,-2.13977780736,3.56202141516,5.2,-1.3,17.1,3.56202141516,1.84994382012,1.23797858484
4.0,-1.67119552279,3.75574157658,4.6,0.0,22.5,3.75574157658,2.04724388983,1.64425842342
4.0,-1.96694194159,-1.57755846486,8.1,0.0,22.5,0.32244153514,2.11809049445,1.57755846486
4.2,-2.47014302932,5.10619116077,4.0,0.3,28.5,5.10619116077,1.84994382012,0.893808839228
4.2,-1.71982279662,4.59010302419,3.8,-0.3,34.7,4.59010302419,2.11372612049,1.60989697581
6.5,-2.2372139889,2.21016969143,6.6,0.0,38.2,2.11016969143,2.11809049445,1.28983030857
6.5,-2.31067884082,4.33278797412,4.6,0.0,43.6,4.33278797412,1.84994382012,1.06721202588
4.2,-1.73075386191,4.48039938911,3.9,3.9,49.7,4.48039938911,2.18365985383,1.61960061089
4.2,-1.22031418909,3.92034946547,3.9,-3.9,55.8,3.92034946547,2.18365985383,2.17965053453
6.5,-2.01936225148,-1.52254371146,8.1,0.0,55.8,0.377456288535,2.11809049445,1.52254371146
6.5,-2.20732085561,3.81838947743,5.0,0.0,60.8,3.81838947743,1.84994382012,1.18161052257
4.0,-1.78904009394,4.37226389277,4.0,0.0,66.8,4.37226389277,2.66969421771,1.62773610723
4.0,-1.97678833373,-1.56610152,7.2,0.0,66.8,1.23389848,2.11809049445,1.56610152
4.2,-2.72648920519,-0.637415298007,4.1,2.3,66.8,5.26258470199,1.84994382012,0.637415298007
4.2,-2.58067970626,-0.925395122207,7.3,-2.3,66.8,1.77460487779,2.11809049445,0.925395122207
6.5,-1.27951342685,4.01634014617,3.8,0.0,73.0,4.01634014617,2.66969421771,2.18365985383
6.5,-2.68974100028,-0.809720731931,8.0,0.0,73.0,1.19027926807,2.11809049445,0.809720731931
4.0,-2.18536499541,3.69011885526,5.1,0.0,77.9,3.69011885526,1.84994382012,1.20988114474
4.0,-0.863211242417,3.43030578229,3.9,0.0,84.0,3.43030578229,2.6857023721,2.66969421771
4.2,-1.76589340613,3.34109079275,5.0,1.1,89.0,3.34109079275,1.84994382012,1.65890920725
4.2,-1.98450781495,4.92872983739,3.5,-1.1,95.5,4.92872983739,3.0984824405,1.57127016261
6.5,-2.85396075607,-0.635762143386,8.5,0.0,95.5,0.864237856614,2.11809049445,0.635762143386
6.5,-1.38210782534,2.92345444366,5.0,0.0,100.5,2.92345444366,2.07654555634,2.07654555634
4.0,-1.9833474088,4.81425779346,3.6,0.0,106.9,4.81425779346,3.0984824405,1.58574220654
4.0,-3.20917950613,1.34022301269,8.0,0.0,108.5,1.74022301269,2.11809049445,0.259776987309
6.5,-1.05811947607,2.5580226382,5.0,0.0,113.5,2.5580226382,2.4419773618,2.4419773618
6.5,-2.10044562819,5.52543275215,3.0,0.0,120.5,5.52543275215,3.0984824405,1.47456724785
4.2,-3.04799901487,-0.430458735124,8.6,0.4,120.5,0.969541264876,2.11809049445,0.430458735124
4.2,-1.45961646631,4.83475365813,3.0,-0.4,127.5,4.83475365813,3.0984824405,2.16524634187
4.0,-3.33082181697,1.06886226775,8.6,0.0,128.7,1.26886226775,2.11809049445,0.13113773225
4.0,-2.87537533287,6.34226161424,3.1,0.0,135.6,6.34226161424,2.76173019157,0.557738385756
4.2,-3.17250333216,1.40126149197,8.3,0.1,137.3,1.40126149197,2.11809049445,0.298738508035
4.2,-2.34230612699,4.07536607687,4.8,-0.1,142.5,4.07536607687,2.76173019157,1.12463392313
6.5,-2.22511777064,5.90326128804,2.7,0.0,149.8,5.90326128804,3.0984824405,1.39673871196
6.5,-3.00711039839,-0.47389619453,8.7,0.0,149.8,0.82610380547,2.11809049445,0.47389619453
4.2,-2.5097687803,4.84834882234,4.2,4.4408920985e-16,155.6,4.84834882234,2.76173019157,0.951651177661
4.2,-2.2629793556,6.03255708357,2.6,0.0,163.0,6.03255708357,3.0984824405,1.36744291643
6.5,-3.20471130243,0.935254484281,8.0,2.8,164.2,1.73525448428,2.11809049445,0.264745515719
6.5,-2.13648896941,5.54947891246,3.1,-2.8,171.1,5.54947891246,2.76173019157,1.35052108754
4.0,-2.55227255638,-1.07163696485,2.8,-4.4408920985e-16,171.1,6.12836303515,3.0984824405,1.07163696485
4.0,-2.20134944416,3.30643389,5.4,0.0,175.7,3.30643389,2.76173019157,1.29356611
4.2,-3.30464075311,1.14091407993,8.3,2.8,177.0,1.54091407993,2.11809049445,0.159085920073
4.2,-0.947356341818,4.23040945087,3.0,-2.8,184.0,4.23040945087,3.0984824405,2.76959054913
6.5,-3.16994509443,-0.301700180064,8.9,0.0,184.0,0.798299819936,2.11809049445,0.301700180064
6.5,-1.95570599916,4.24230521955,4.2,0.0,189.8,4.24230521955,2.76173019157,1.55769478045
4.0,-3.09436519757,0.818347673746,8.1,5.0,191.0,1.51834767375,2.11809049445,0.381652326254
4.0,-1.9902253088,-1.53208273432,5.0,-5.0,191.0,3.46791726568,2.76173019157,1.53208273432
4.2,-2.24458643068,5.40281487729,3.1,0.3,197.9,5.40281487729,3.29839173049,1.49718512271
4.2,-3.35489402823,0.993940138178,8.6,-0.3,199.0,1.29394013818,2.11809049445,0.106059861822
6.5,-2.57792950723,4.59141477337,4.5,0.0,204.5,4.59141477337,2.76173019157,0.908585226625
6.5,-1.61456177258,4.72746301763,3.1,0.0,211.4,4.72746301763,3.29839173049,2.17253698237
4.0,-3.27574465136,1.21012337624,8.3,0.0,212.8,1.51012337624,2.11809049445,0.18987662376
4.0,-2.17253538535,4.65942760747,4.0,0.0,218.8,4.65942760747,2.76173019157,1.34057239253
4.2,-2.32387415199,-1.45029260656,3.9,0.2,218.8,4.64970739344,3.29839173049,1.45029260656
4.2,-3.24409512689,-0.223462231073,9.1,-0.2,218.8,0.676537768927,2.11809049445,0.223462231073
8.4,-2.21520083631,-1.15318790251,5.9,4.5,0.0,2.94681209749,1.84994382012,1.15318790251
8.4,-2.57293494116,0.934905807874,8.4,-4.5,1.6,0.934905807874,1.64528923983,0.665094192126
4.5,-2.35259231895,2.13125631865,5.1,0.0,3.3,3.73125631865,2.11809049445,1.16874368135
4.5,-1.81450781471,1.92356389579,6.5,0.0,6.8,1.92356389579,1.84994382012,1.57643610421
4.2,-1.78342414222,2.59911096157,5.9,0.2,10.9,2.59911096157,1.64528923983,1.50088903843
4.2,-2.2731136834,4.20403126987,4.7,-0.2,16.2,4.20403126987,1.84994382012,1.09596873013
8.4,-1.67302607928,3.37457841162,5.0,0.0,21.2,3.37457841162,1.82577790863,1.62542158838
8.4,-2.296679893,-1.22950879814,7.0,0.0,21.2,1.77049120186,2.11809049445,1.22950879814
5.5,-2.11746450919,3.43411894357,5.3,0.0,25.9,3.43411894357,1.84994382012,1.26588105643
5.5,-1.28804439904,2.95275611017,5.0,0.0,30.9,2.95275611017,2.04724388983,2.04724388983
8.4,-2.69589013682,1.89358502204,7.2,0.0,33.6,1.99358502204,2.11809049445,0.806414977961
8.4,-2.25603593495,4.07536607687,4.8,0.0,38.8,4.07536607687,1.84994382012,1.12463392313
5.0,-0.965977861959,2.5836615964,5.0,0.0,43.8,2.5836615964,2.4163384036,2.4163384036
5.0,-1.77589168499,3.19263298223,5.2,0.0,48.6,3.19263298223,2.73929610315,1.60736701777
4.2,-2.52689631414,2.01413704952,5.8,1.9,51.6,3.21413704952,2.11809049445,0.985862950477
4.2,-1.79137253329,3.67852736114,4.7,-1.9,56.9,3.67852736114,1.84994382012,1.62147263886
8.4,-1.40870052825,2.79355385945,5.2,0.0,61.7,2.79355385945,2.73929610315,2.00644614055
8.4,-2.47033148267,-1.04671377978,8.2,0.0,61.7,0.753286220223,2.11809049445,1.04671377978
4.6,-1.7913924632,3.56594531726,4.8,0.0,66.9,3.56594531726,2.08128855901,1.63405468274
4.6,-2.8057933153,-0.691351342775,8.4,0.0,66.9,0.908648657225,2.11809049445,0.691351342775
4.2,-0.735007667588,2.26070389685,5.0,-0.1,71.9,2.26070389685,2.73929610315,2.73929610315
4.2,-3.24784368058,1.27653776893,7.2,0.1,73.4,2.57653776893,2.11809049445,0.223462231073
8.4,-1.38009442881,3.21871144099,4.7,0.0,78.7,3.21871144099,2.08128855901,2.08128855901
8.4,-0.531051642931,1.97811590974,5.0,0.0,83.7,1.97811590974,3.02188409026,3.02188409026
3.8,-1.02450393176,2.81637251087,4.7,0.0,89.0,2.81637251087,2.48362748913,2.48362748913
3.8,-0.380098496592,1.73085142102,5.0,-4.4408920985e-16,94.0,1.73085142102,3.26914857898,3.26914857898
3.8,-3.0971505759,1.11697054781,7.6,0.0,95.5,2.01697054781,2.11809049445,0.383029452188
3.8,-0.736668369518,2.46432594701,4.7,-4.4408920985e-16,100.8,2.46432594701,2.83567405299,2.83567405299
4.2,-0.272751453873,1.5144949934,5.0,1.9,105.8,1.5144949934,3.4855050066,3.4855050066
4.2,-2.96532822904,-0.522650770665,8.3,-1.9,105.8,1.17734922934,2.11809049445,0.522650770665
8.4,-0.515631944377,-3.14371479637,5.7,0.0,105.8,1.15628520363,3.14371479637,3.14371479637
8.4,-0.198341641366,1.32518311922,5.0,0.0,110.8,1.32518311922,3.67481688078,3.67481688078
3.9,-3.30884368704,1.14091407993,7.0,0.0,112.1,2.84091407993,2.11809049445,0.159085920073
3.9,-0.147265104355,1.15953522932,5.0,0.0,117.1,1.15953522932,3.84046477068,3.84046477068
4.2,-3.02708322978,1.04268057567,7.9,2.8,118.6,1.64268057567,2.11809049445,0.457319424332
4.2,-2.4492344101,4.0909605853,4.9,-2.8,123.7,4.0909605853,2.75075044682,1.0090394147
8.4,-3.17707990814,-0.298738508035,8.4,5.9,123.7,1.30126149197,2.11809049445,0.298738508035
8.4,-1.96911882371,3.57959051214,4.9,-5.9,128.8,3.57959051214,2.75075044682,1.52040948786
4.2,-0.112094725638,1.01459332565,5.0,2.7,133.8,1.01459332565,3.98540667435,3.98540667435
4.2,-3.17425850962,0.998299819936,6.2,-2.7,135.1,3.49829981994,2.11809049445,0.301700180064
3.9,-1.4480984914,3.1202021526,4.8,0.0,140.3,3.1202021526,2.75075044682,2.0797978474
3.9,-0.0875900137515,0.887769159947,5.0,0.0,145.3,0.887769159947,4.11223084005,4.11223084005
4.2,-2.90411529126,0.91234550371,8.1,2.0,146.8,1.31234550371,2.11809049445,0.58765449629
4.2,-1.09972382104,2.73017688353,4.8,-2.0,152.0,2.73017688353,2.75075044682,2.46982311647
8.4,-0.0702306209411,0.776798014953,5.0,0.0,157.0,0.776798014953,4.22320198505,4.22320198505
8.4,-0.870687240657,2.54924955318,4.7,0.0,162.3,2.54924955318,2.81109522692,2.75075044682
3.8,-2.79649416938,0.798302315746,8.1,0.0,163.8,1.19830231575,2.11809049445,0.701697684254
3.8,-0.0577010046151,0.679698263084,5.0,-4.4408920985e-16,168.8,0.679698263084,4.32030173692,4.32030173692
8.4,-2.70236048087,0.698514526278,8.1,0.0,170.3,1.09851452628,2.11809049445,0.801485473722
8.4,-0.624449425297,2.23059335903,4.7,0.0,175.6,2.23059335903,3.06940664097,3.06940664097
3.9,-2.62002658456,0.611200210493,8.1,0.0,177.1,1.01120021049,2.11809049445,0.888799789507
3.9,-0.439454041677,1.95176918915,4.7,0.0,182.4,1.95176918915,3.34823081085,3.34823081085
4.2,-0.0484835611263,0.594735980199,5.0,1.5,187.4,0.594735980199,4.4052640198,4.4052640198
4.2,-2.54801503734,-0.965199815819,8.8,-1.5,187.4,0.234800184181,2.11809049445,0.965199815819
5.0,-0.307411166904,-3.59220195949,5.7,0.0,187.4,0.70779804051,3.59220195949,3.59220195949
5.0,-0.0415769339974,0.520393982674,5.0,0.0,192.4,0.520393982674,4.47960601733,4.47960601733
3.9,-2.66174824572,-0.844549838841,8.7,0.0,192.4,0.455450161159,2.11809049445,0.844549838841
3.9,-1.68303416085,-1.96785830188,5.9,4.4408920985e-16,192.4,2.13214169812,3.14317671455,1.96785830188
4.2,-0.0363120756868,0.45534473484,5.0,0.4,197.4,0.45534473484,4.54465526516,4.54465526516
4.2,-3.38042621178,0.916141561865,8.4,-0.4,198.4,1.51614156186,2.11809049445,0.0838584381352
5.0,-2.1087030119,3.43411894357,5.3,0.0,4.7,3.43411894357,1.84994382012,1.26588105643
5.0,-1.67090271072,-1.61960061089,4.9,0.0,0.0,3.48039938911,1.64528923983,1.61960061089
3.9,-2.52541914371,2.01413704952,5.1,0.0,3.0,3.91413704952,2.11809049445,0.985862950477
3.9,-2.4108505196,4.84834882234,4.2,0.0,8.8,4.84834882234,1.84994382012,0.951651177661
4.2,-1.64562114523,4.05715396132,4.3,1.4,14.5,4.05715396132,1.64528923983,1.64284603868
4.2,-2.49739317597,5.23506474784,3.9,-1.4,20.6,5.23506474784,1.84994382012,0.864935252157
3.9,-1.74781051212,5.0448118478,3.4,0.0,27.2,5.0448118478,2.14999028384,1.5551881522
3.9,-2.58350665308,1.97460487779,4.9,0.0,30.1,4.17460487779,2.11809049445,0.925395122207
4.2,-2.82031381401,6.77218337655,2.7,0.2,37.4,6.77218337655,1.84994382012,0.52781662345
4.2,-1.82489506089,5.40281487729,3.1,-0.2,44.3,5.40281487729,2.18578963318,1.49718512271
5.0,-1.46993221838,-2.10460161154,5.6,0.0,44.3,2.29539838846,2.11809049445,2.10460161154
5.0,-2.74643011477,-0.60967400726,4.0,4.4408920985e-16,44.3,5.39032599274,1.84994382012,0.60967400726
4.2,-1.80803854207,5.16251366502,3.3,1.11022302463e-15,51.0,5.16251366502,2.18578963318,1.53748633498
4.2,-1.2281780901,-2.17253698237,4.1,-1.7763568394e-15,51.0,3.72746301763,2.18578963318,2.17253698237
5.0,-2.01352848803,-1.52254371146,8.1,0.0,51.0,0.377456288535,2.11809049445,1.52254371146
5.0,-2.6403977668,5.87825132229,3.4,0.0,57.6,5.87825132229,1.84994382012,0.721748677714
3.9,-1.47320347827,4.99903014043,3.1,0.0,64.5,4.99903014043,2.18578963318,1.90096985957
3.9,-2.79759606614,1.80864865722,7.1,0.0,67.0,2.20864865722,2.11809049445,0.691351342775
4.2,-2.69759878268,-0.665353533455,4.2,1.3,67.0,5.13464646655,1.84994382012,0.665353533455
4.2,-2.58438346935,-0.917432424928,8.2,-1.3,67.0,0.882567575072,2.11809049445,0.917432424928
5.0,-1.82513492135,4.92872983739,3.5,0.0,73.5,4.92872983739,2.52584862713,1.57127016261
5.0,-3.16881475107,1.40126149197,7.7,0.0,75.2,2.00126149197,2.11809049445,0.298738508035
3.9,-1.94977304955,5.143469907,3.4,0.0,81.8,5.143469907,1.84994382012,1.456530093
3.9,-1.78972491713,4.37226389277,4.0,4.4408920985e-16,87.8,4.37226389277,2.52584862713,1.62773610723
4.2,-1.35681168732,4.50053616862,3.4,0.8,94.4,4.50053616862,2.09946383138,2.09946383138
4.2,-2.0045440592,4.68284946547,3.9,-0.8,100.5,4.68284946547,2.52584862713,1.41715053453
5.0,-1.58431525277,-1.97555808797,7.5,0.0,100.5,0.524441912034,2.11809049445,1.97555808797
5.0,-1.96289926012,2.29575127008,6.2,4.4408920985e-16,104.3,2.29575127008,2.66203085245,1.50424872992
3.9,-1.8333184794,4.59010302419,3.8,7.2,110.5,4.59010302419,2.52584862713,1.60989697581
3.9,-2.68791744066,-0.802753371812,7.9,-7.2,110.5,1.29724662819,2.11809049445,0.802753371812
5.0,-1.95274096792,4.58068165436,3.9,0.0,116.6,4.58068165436,2.66203085245,1.51931834564
5.0,-1.30464577238,4.41421036682,3.4,0.0,123.2,4.41421036682,2.52584862713,2.18578963318
4.2,-3.08328844123,1.51580263715,5.1,0.4,125.1,4.51580263715,2.11809049445,0.384197362853
4.2,-1.3504951058,4.31263860772,3.5,-0.4,131.6,4.31263860772,2.73756592903,2.18736139228
3.9,-2.90441245858,-0.573672692496,8.6,0.0,131.6,0.826327307504,2.11809049445,0.573672692496
3.9,-2.85018366845,-0.582184341773,4.2,0.0,131.6,5.21781565823,2.66203085245,0.582184341773
4.2,-2.99862552389,-0.47389619453,8.5,1.1,131.6,1.02610380547,2.11809049445,0.47389619453
4.2,-2.66436581097,-0.778716798115,4.6,-1.1,131.6,4.62128320189,2.66203085245,0.778716798115
5.0,-1.96026581276,4.81425779346,3.6,0.0,138.0,4.81425779346,2.73756592903,1.58574220654
5.0,-3.36716818139,0.916141561865,7.9,0.0,139.0,2.01614156186,2.11809049445,0.0838584381352
4.2,-2.60994161563,-0.836116994488,4.8,0.7,139.0,4.36388300551,2.66203085245,0.836116994488
4.2,-1.92229020932,4.16065267463,4.2,-0.7,144.8,4.16065267463,2.73756592903,1.63934732537
5.0,-3.12492535457,1.45975083556,6.2,5.0,146.6,3.45975083556,2.11809049445,0.34024916444
5.0,-1.42297524485,-2.09190355243,4.9,-5.0,146.6,3.00809644757,2.66203085245,2.09190355243
3.0,-1.93782342712,4.26568544115,4.1,0.0,152.5,4.26568544115,2.73756592903,1.63431455885
3.0,-1.92064133072,4.24230521955,4.2,4.4408920985e-16,158.3,4.24230521955,2.66203085245,1.55769478045
4.2,-3.26718987682,-0.18987662376,9.0,0.3,158.3,0.81012337624,2.11809049445,0.18987662376
4.2,-1.43839546398,3.82573090617,4.0,-0.3,164.3,3.82573090617,2.73756592903,2.17426909383
5.0,-3.38564713588,0.835484188022,8.1,0.0,165.2,1.83548418802,2.11809049445,0.0645158119778
5.0,-1.67408500865,4.26958439162,3.9,0.0,171.3,4.26958439162,2.66203085245,1.83041560838
3.0,-3.28699857041,0.731048664519,7.1,0.0,172.2,2.73104866452,2.11809049445,0.168951335481
3.0,-1.18945445342,-2.36411365733,4.9,4.4408920985e-16,172.2,2.73588634267,2.66203085245,2.36411365733
4.2,-1.62876659967,4.09749328229,3.9,0.3,178.3,4.09749328229,2.73756592903,2.00250671771
4.2,-3.2592407436,0.801623866632,8.1,-0.3,179.3,1.70162386663,2.11809049445,0.198376133368
5.0,-2.42877776026,4.46161688386,4.5,0.0,184.8,4.46161688386,2.66203085245,1.03838311614
5.0,-1.49324289737,3.732474761,4.1,0.0,190.7,3.732474761,2.73756592903,2.167525239
3.0,-3.16460468539,0.701420883303,8.2,6.1,191.7,1.5014208833,2.11809049445,0.298579116697
3.0,-2.48720995132,4.71941581637,4.3,-6.1,197.4,4.71941581637,2.66203085245,0.980584183627
4.2,-1.18904182851,3.585306622,3.9,0.9,203.5,3.585306622,2.73756592903,2.514693378
4.2,-3.20081124945,0.639667581454,8.3,-0.9,204.4,1.43966758145,2.11809049445,0.260332418546
8.4,-1.83746873356,2.04710607315,6.4,4.1,3.6,2.04710607315,1.84994382012,1.55289392685
8.4,-1.73177408113,-1.5551881522,4.4,-4.1,0.0,4.0448118478,1.64528923983,1.5551881522
4.5,-1.96625221294,2.42244153514,6.0,-4.4408920985e-16,4.0,2.42244153514,2.11809049445,1.57755846486
4.5,-2.19302014688,3.81838947743,5.0,0.0,9.0,3.81838947743,1.84994382012,1.18161052257
4.2,-1.69796217355,-1.86606515851,5.8,1.6,9.0,2.33393484149,2.11809049445,1.86606515851
4.2,-2.41539056433,4.84834882234,4.2,-1.6,14.8,4.84834882234,1.84994382012,0.951651177661
8.4,-1.66261477271,3.37457841162,5.0,0.0,19.8,3.37457841162,1.64528923983,1.62542158838
8.4,-1.91671189055,-1.63090835519,6.3,0.0,19.8,2.06909164481,2.11809049445,1.63090835519
4.5,-2.25646401287,-1.12463392313,5.8,0.0,19.8,3.07536607687,1.84994382012,1.12463392313
4.5,-1.69126270063,4.59010302419,3.8,0.0,26.0,4.59010302419,2.04724388983,1.60989697581
8.4,-2.52440674594,2.01413704952,6.8,0.0,29.0,2.21413704952,2.11809049445,0.985862950477
8.4,-1.75092604652,3.34109079275,5.0,0.0,34.0,3.34109079275,1.84994382012,1.65890920725
5.9,-2.29510149232,-1.22950879814,7.1,0.0,34.0,1.67049120186,2.11809049445,1.22950879814
5.9,-2.88141961193,-0.474574708606,3.5,0.0,34.0,6.02542529139,2.07654555634,0.474574708606
4.2,-1.94810970312,5.23921036682,3.4,3.0,40.6,5.23921036682,2.18365985383,1.36078963318
4.2,-2.45784201535,-0.922720079397,5.1,-3.0,40.6,3.9772799206,2.07654555634,0.922720079397
8.4,-1.85577461569,5.52543275215,3.0,0.0,47.6,5.52543275215,2.18365985383,1.47456724785
8.4,-2.28680049891,1.76236991833,6.4,0.0,50.6,2.36236991833,2.11809049445,1.23763008167
5.0,-1.94998120508,5.90326128804,2.7,0.0,57.9,5.90326128804,2.18365985383,1.39673871196
5.0,-2.58324813213,-0.925395122207,8.0,0.0,57.9,1.07460487779,2.11809049445,0.925395122207
4.2,-1.36711229492,2.92345444366,5.0,0.1,62.9,2.92345444366,2.07654555634,2.07654555634
4.2,-2.05681522334,6.29622583069,2.4,-0.1,70.5,6.29622583069,2.18365985383,1.30377416931
8.4,-1.04385537512,2.5580226382,5.0,0.0,75.5,2.5580226382,2.4419773618,2.4419773618
