opb,clh,rpe,cob,coe,cmr,sve,emv,ecv
7.7,-1.42852594713,-6.71139870176,8.6,-1.7,176.1,-5.31139870176,6.74525606712,6.71139870176
4.4,-1.55164868258,-0.942298815912,5.0,4.0,181.1,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.58750397832,-0.113850552333,4.0,-4.0,187.1,-0.113850552333,6.34172327841,6.11385055233
3.1,-1.56732699274,-4.95991431617,8.6,0.0,188.6,-5.05991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,193.6,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,2.8,199.6,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.56732699274,-6.45991431617,8.9,-2.8,199.6,-5.35991431617,6.74525606712,6.45991431617
4.4,-1.55164868258,-5.94229881591,6.0,3.9,199.6,-1.94229881591,6.0319282155,5.94229881591
4.4,-1.61462188753,-0.164717415715,4.1,-3.9,205.5,-0.164717415715,6.34172327841,6.06471741572
3.1,-1.56732699274,-4.95991431617,8.3,0.0,207.0,-4.75991431617,6.74525606712,6.45991431617
3.1,-1.56895096147,-5.91094996722,6.1,0.0,207.0,-2.01094996722,6.0319282155,5.91094996722
7.7,-1.61462188753,-0.164717415715,4.1,1.7,212.9,-0.164717415715,6.34172327841,6.06471741572
7.7,-1.56732699274,-4.95991431617,8.5,-1.7,214.4,-4.95991431617,6.74525606712,6.45991431617
4.4,-1.58877331381,-5.87503516502,6.2,0.0,214.4,-2.07503516502,6.0319282155,5.87503516502
4.4,-1.58750397832,-0.113850552333,4.0,0.0,220.4,-0.113850552333,6.34172327841,6.11385055233
3.1,-1.56732699274,-6.45991431617,8.6,0.0,220.4,-5.05991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,225.4,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,0.5,231.4,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.41883002985,-6.72896608961,8.8,-0.5,231.4,-5.52896608961,6.74525606712,6.72896608961
4.4,-1.55164868258,-0.942298815912,5.0,0.0,236.4,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.58750397832,-0.113850552333,4.0,0.0,242.4,-0.113850552333,6.34172327841,6.11385055233
3.1,-1.56732699274,-4.95991431617,5.6,0.0,243.9,-2.05991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,248.9,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,1.9,254.9,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.47991512907,-6.6182900599,8.1,-1.9,254.9,-4.7182900599,6.74525606712,6.6182900599
4.4,-1.55164868258,-0.942298815912,5.0,4.0,259.9,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.58750397832,-0.113850552333,4.0,-4.0,265.9,-0.113850552333,6.34172327841,6.11385055233
3.1,-1.56732699274,-4.95991431617,6.1,0.0,267.4,-2.55991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,272.4,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,1.4,278.4,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.56732699274,-4.95991431617,2.6,-1.4,279.9,0.940085683834,6.74525606712,6.45991431617
4.4,-1.55164868258,-0.942298815912,5.0,0.0,284.9,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.58750397832,-0.113850552333,4.0,0.0,290.9,-0.113850552333,6.34172327841,6.11385055233
3.1,-1.56732699274,-4.95991431617,6.6,0.0,292.4,-3.05991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,297.4,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,2.0,303.4,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.56732699274,-4.95991431617,7.6,-2.0,304.9,-4.05991431617,6.74525606712,6.45991431617
4.4,-1.55164868258,-0.942298815912,5.0,0.0,309.9,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.61462188753,-0.164717415715,4.1,0.0,315.8,-0.164717415715,6.34172327841,6.06471741572
3.1,-1.56732699274,-4.95991431617,7.2,4.4408920985e-16,317.3,-3.65991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,322.3,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,0.6,328.3,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.56732699274,-4.95991431617,7.3,-0.6,329.8,-3.75991431617,6.74525606712,6.45991431617
4.4,-1.55164868258,-0.942298815912,5.0,0.0,334.8,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.46265588212,-6.34005451663,4.0,0.0,334.8,-0.340054516631,6.34172327841,6.34005451663
3.1,-1.56732699274,-4.95991431617,8.3,0.0,336.3,-4.75991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-5.94229881591,6.0,0.0,336.3,-1.94229881591,6.0319282155,5.94229881591
7.7,-1.61462188753,-0.164717415715,4.1,2.0,342.2,-0.164717415715,6.34172327841,6.06471741572
7.7,-1.56732699274,-4.95991431617,7.2,-2.0,343.7,-3.65991431617,6.74525606712,6.45991431617
4.4,-1.56895096147,-5.91094996722,6.1,0.0,343.7,-2.01094996722,6.0319282155,5.91094996722
4.4,-1.46173484728,0.558276721588,3.1,0.0,350.6,0.558276721588,6.34172327841,6.34172327841
3.1,-1.56732699274,-4.95991431617,8.3,0.0,352.1,-4.75991431617,6.74525606712,6.45991431617
3.1,-1.56895096147,-1.01094996722,5.1,0.0,357.0,-1.01094996722,6.0319282155,5.91094996722
7.7,-1.48953645898,0.208648613279,3.5,1.4,363.5,0.208648613279,6.34172327841,6.29135138672
7.7,-1.6152896362,-4.97301399154,8.0,-1.4,364.9,-4.37301399154,6.74525606712,6.37301399154
4.4,-1.55164868258,-0.942298815912,5.0,0.0,369.9,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.46265588212,0.659945483369,3.0,0.0,376.9,0.659945483369,6.34172327841,6.34005451663
3.1,-1.6152896362,-4.97301399154,8.1,0.0,378.3,-4.47301399154,6.74525606712,6.37301399154
3.1,-1.55164868258,-5.94229881591,6.0,0.0,378.3,-1.94229881591,6.0319282155,5.94229881591
7.7,-1.48953645898,0.208648613279,3.5,-0.1,384.8,0.208648613279,6.34172327841,6.29135138672
7.7,-1.56732699274,-6.45991431617,8.6,0.1,384.8,-5.05991431617,6.74525606712,6.45991431617
4.4,-1.55164868258,-0.942298815912,5.0,0.0,389.8,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.46173484728,0.558276721588,3.1,0.0,396.7,0.558276721588,6.34172327841,6.34172327841
3.1,-1.56732699274,-4.95991431617,8.0,0.0,398.2,-4.45991431617,6.74525606712,6.45991431617
3.1,-1.55164868258,-0.942298815912,5.0,0.0,403.2,-0.942298815912,6.0319282155,5.94229881591
7.7,-1.58750397832,-0.113850552333,4.0,1.1,409.2,-0.113850552333,6.34172327841,6.11385055233
7.7,-1.6152896362,-4.97301399154,7.9,-1.1,410.6,-4.27301399154,6.74525606712,6.37301399154
4.4,-1.52287322454,-5.99443515504,5.0,4.0,0.0,-0.994435155036,6.0319282155,5.99443515504
4.4,-1.60354767756,-6.08478204043,3.2,-4.0,0.0,0.71521795957,6.34172327841,6.08478204043
3.1,-1.41236157541,-4.3406858521,4.6,0.0,2.4,-1.3406858521,6.74525606712,6.7406858521
3.1,-1.50217978871,-6.0319282155,5.4,0.0,2.4,-1.4319282155,6.0319282155,6.0319282155
7.7,-1.46265588212,0.659945483369,3.0,0.2,9.4,0.659945483369,6.34172327841,6.34005451663
7.7,-1.40983914993,-4.44525606712,5.6,-0.2,11.7,-2.34525606712,6.74525606712,6.74525606712
4.4,-1.61224205208,-5.8325137186,4.5,3.9,11.7,-0.332513718601,6.0319282155,5.8325137186
4.4,-1.46173484728,0.558276721588,3.1,-3.9,18.6,0.558276721588,6.34172327841,6.34172327841
3.1,-1.41763840348,-4.63112511819,6.1,0.0,20.7,-2.83112511819,6.74525606712,6.73112511819
3.1,-1.50382623844,-0.528945122708,4.5,0.0,26.2,-0.528945122708,6.0319282155,6.02894512271
7.7,-1.60354767756,1.71521795957,2.2,0.0,34.0,1.71521795957,6.34172327841,6.08478204043
7.7,-1.41883002985,-4.22896608961,5.6,0.0,36.5,-2.32896608961,6.74525606712,6.72896608961
4.4,-1.50814677318,-0.621117033094,4.6,3.8,41.9,-0.621117033094,6.0319282155,6.02111703309
4.4,-1.68192700559,2.05722825254,2.0,-3.8,49.9,2.05722825254,6.34172327841,5.94277174746
3.1,-1.45974679306,-3.85483172691,6.6,0.0,52.7,-3.25483172691,6.74525606712,6.65483172691
3.1,-1.56782068636,-5.91299783754,4.7,0.0,52.7,-0.612997837538,6.0319282155,5.91299783754
7.7,-1.97363951219,3.08576274717,1.5,1.4,61.2,3.08576274717,6.34172327841,5.41423725283
7.7,-1.41883002985,-6.72896608961,8.1,-1.4,61.2,-4.82896608961,6.74525606712,6.72896608961
4.4,-1.51355304887,-6.01132176164,5.1,0.0,61.2,-1.11132176164,6.0319282155,6.01132176164
4.4,-1.64028075572,1.88177218148,2.1,0.0,69.1,1.88177218148,6.34172327841,6.01822781852
3.1,-1.42852594713,-4.71139870176,7.2,0.0,71.1,-3.91139870176,6.74525606712,6.71139870176
3.1,-1.56782068636,-5.91299783754,4.7,0.0,71.1,-0.612997837538,6.0319282155,5.91299783754
7.7,-2.1360516442,3.58002649029,1.3,1.2,79.8,3.58002649029,6.34172327841,5.11997350971
7.7,-1.41763840348,-4.63112511819,7.5,-1.2,81.9,-4.23112511819,6.74525606712,6.73112511819
4.4,-1.51355304887,-0.111321761635,4.1,0.0,87.8,-0.111321761635,6.0319282155,6.01132176164
4.4,-2.84463488819,5.46386135607,0.7,0.0,97.1,5.46386135607,6.34172327841,3.83613864393
3.1,-1.41883002985,-4.22896608961,7.2,0.0,99.6,-3.92896608961,6.74525606712,6.72896608961
3.1,-1.52287322454,-5.99443515504,5.0,0.0,99.6,-0.994435155036,6.0319282155,5.99443515504
7.7,-2.3306692392,4.13264117047,1.1,2.9,108.5,4.13264117047,6.34172327841,4.76735882953
7.7,-1.41883002985,-6.72896608961,8.2,-2.9,108.5,-4.92896608961,6.74525606712,6.72896608961
4.4,-1.52287322454,-5.99443515504,5.0,0.0,108.5,-0.994435155036,6.0319282155,5.99443515504
4.4,-2.84463488819,5.46386135607,0.7,0.0,117.8,5.46386135607,6.34172327841,3.83613864393
3.1,-1.41763840348,-6.73112511819,8.3,0.0,117.8,-5.03112511819,6.74525606712,6.73112511819
3.1,-1.50323403148,-0.330018103124,4.3,0.0,123.5,-0.330018103124,6.0319282155,6.03001810312
7.7,-3.62949858542,7.28590370314,0.3,1.9,133.2,7.28590370314,6.34172327841,2.41409629686
7.7,-1.46592659869,-4.84363494799,7.0,-1.9,135.0,-3.64363494799,6.74525606712,6.64363494799
4.4,-1.52287322454,-5.99443515504,5.0,0.0,135.0,-0.994435155036,6.0319282155,5.99443515504
4.4,-2.4419043639,-4.56581930316,2.0,0.0,135.0,3.43418069684,6.34172327841,4.56581930316
3.1,-1.42852594713,-6.71139870176,8.1,0.0,135.0,-4.81139870176,6.74525606712,6.71139870176
3.1,-1.50382623844,-6.02894512271,5.5,0.0,135.0,-1.52894512271,6.0319282155,6.02894512271
7.7,-2.4419043639,4.43418069684,1.0,2.4,144.0,4.43418069684,6.34172327841,4.56581930316
7.7,-1.44449977442,-6.6824567862,9.1,-2.4,144.0,-5.7824567862,6.74525606712,6.6824567862
4.4,-1.50814677318,-6.02111703309,5.6,0.0,144.0,-1.62111703309,6.0319282155,6.02111703309
4.4,-2.56372891758,4.75490650548,0.9,0.0,153.1,4.75490650548,6.34172327841,4.34509349452
3.1,-1.49321829177,-4.89418694395,8.3,0.0,154.8,-4.89418694395,6.74525606712,6.59418694395
3.1,-1.55164868258,-0.942298815912,5.0,0.0,159.8,-0.942298815912,6.0319282155,5.94229881591
7.7,-3.18920719695,-3.21183098846,1.5,5.9,159.8,5.28816901154,6.34172327841,3.21183098846
7.7,-1.46592659869,-4.84363494799,8.2,-5.9,161.6,-4.84363494799,6.74525606712,6.64363494799
4.4,-1.55164868258,-0.942298815912,5.0,0.0,166.6,-0.942298815912,6.0319282155,5.94229881591
4.4,-2.84463488819,5.46386135607,0.7,0.0,175.9,5.46386135607,6.34172327841,3.83613864393
3.1,-1.42852594713,-4.71139870176,8.0,0.0,177.9,-4.71139870176,6.74525606712,6.71139870176
3.1,-1.53500501098,0.127545622159,3.9,0.0,184.0,0.127545622159,6.0319282155,5.97245437784
7.7,-2.4419043639,-4.56581930316,2.0,1.9,184.0,3.43418069684,6.34172327841,4.56581930316
7.7,-1.46592659869,-4.84363494799,8.0,-1.9,185.8,-4.64363494799,6.74525606712,6.64363494799
4.4,-1.51355304887,-6.01132176164,5.1,0.0,185.8,-1.11132176164,6.0319282155,6.01132176164
4.4,-1.68192700559,2.05722825254,2.0,0.0,193.8,2.05722825254,6.34172327841,5.94277174746
3.1,-1.44449977442,-6.6824567862,9.3,0.0,193.8,-5.9824567862,6.74525606712,6.6824567862
3.1,-1.55164868258,-0.942298815912,5.0,0.0,198.8,-0.942298815912,6.0319282155,5.94229881591
7.7,-2.84463488819,5.46386135607,0.7,0.9,208.1,5.46386135607,6.34172327841,3.83613864393
7.7,-1.46592659869,-6.64363494799,8.3,-0.9,208.1,-4.94363494799,6.74525606712,6.64363494799
4.4,-1.55164868258,-0.942298815912,5.0,0.0,213.1,-0.942298815912,6.0319282155,5.94229881591
4.4,-2.56372891758,4.75490650548,0.9,0.0,222.2,4.75490650548,6.34172327841,4.34509349452
3.1,-1.46592659869,-4.84363494799,8.1,0.0,224.0,-4.74363494799,6.74525606712,6.64363494799
3.1,-1.51511512982,-0.708491531018,4.7,0.0,229.3,-0.708491531018,6.0319282155,6.00849153102
7.7,-2.84463488819,5.46386135607,0.7,1.3,238.6,5.46386135607,6.34172327841,3.83613864393
7.7,-1.40983914993,-6.74525606712,7.2,-1.3,238.6,-3.94525606712,6.74525606712,6.74525606712
4.4,-1.50814677318,-0.621117033094,4.6,0.0,244.0,-0.621117033094,6.0319282155,6.02111703309
4.4,-3.62949858542,7.28590370314,0.3,0.0,253.7,7.28590370314,6.34172327841,2.41409629686
3.1,-1.46592659869,-4.84363494799,8.2,0.0,255.5,-4.84363494799,6.74525606712,6.64363494799
3.1,-1.50382623844,-0.528945122708,4.5,0.0,261.0,-0.528945122708,6.0319282155,6.02894512271
7.7,-3.18920719695,6.28816901154,0.5,1.2,270.5,6.28816901154,6.34172327841,3.21183098846
7.7,-1.44449977442,-6.6824567862,8.3,-1.2,270.5,-4.9824567862,6.74525606712,6.6824567862
4.4,-1.50382623844,-6.02894512271,5.5,0.0,270.5,-1.52894512271,6.0319282155,6.02894512271
4.4,-3.00754876564,-3.54096582161,1.6,0.0,270.5,4.85903417839,6.34172327841,3.54096582161
3.1,-1.49321829177,-4.89418694395,4.6,6.0,272.2,-1.19418694395,6.74525606712,6.59418694395
3.1,-1.52470534218,-5.99111566291,5.8,-6.0,272.2,-1.79111566291,6.0319282155,5.99111566291
7.7,-2.22899812294,3.84843003507,1.2,0.2,281.0,3.84843003507,6.34172327841,4.95156996493
7.7,-1.46592659869,-4.84363494799,5.6,-0.2,282.8,-2.24363494799,6.74525606712,6.64363494799
4.4,-1.55164868258,-0.942298815912,5.0,4.0,287.8,-0.942298815912,6.0319282155,5.94229881591
4.4,-3.00754876564,-3.54096582161,1.6,-4.0,287.8,4.85903417839,6.34172327841,3.54096582161
3.1,-1.46592659869,-4.84363494799,6.1,0.0,289.6,-2.74363494799,6.74525606712,6.64363494799
3.1,-1.55164868258,-0.942298815912,5.0,0.0,294.6,-0.942298815912,6.0319282155,5.94229881591
7.7,-2.4419043639,-4.56581930316,2.0,1.3,294.6,3.43418069684,6.34172327841,4.56581930316
7.7,-1.46592659869,-4.84363494799,5.6,-1.3,296.4,-2.24363494799,6.74525606712,6.64363494799
4.4,-1.55164868258,-0.942298815912,5.0,3.9,301.4,-0.942298815912,6.0319282155,5.94229881591
4.4,-1.97363951219,3.08576274717,1.5,-3.9,309.9,3.08576274717,6.34172327841,5.41423725283
3.1,-1.46592659869,-4.84363494799,6.6,0.0,311.7,-3.24363494799,6.74525606712,6.64363494799
3.1,-1.51511512982,-0.708491531018,4.7,4.4408920985e-16,317.0,-0.708491531018,6.0319282155,6.00849153102
7.7,-3.39410562941,6.75941085751,0.4,0.2,326.6,6.75941085751,6.34172327841,2.84058914249
7.7,-1.46592659869,-4.84363494799,8.1,-0.2,328.4,-4.74363494799,6.74525606712,6.64363494799
4.4,-1.52470534218,-0.791115662908,4.8,0.0,333.6,-0.791115662908,6.0319282155,5.99111566291
4.4,-2.69742401727,5.09713976716,0.8,0.0,342.8,5.09713976716,6.34172327841,4.10286023284
3.1,-1.42852594713,-4.71139870176,7.2,0.0,344.8,-3.91139870176,6.74525606712,6.71139870176
3.1,-1.50814677318,-0.621117033094,4.6,0.0,350.2,-0.621117033094,6.0319282155,6.02111703309
7.7,-2.84463488819,-3.83613864393,1.7,0.6,350.2,4.46386135607,6.34172327841,3.83613864393
7.7,-1.49321829177,-4.89418694395,7.5,-0.6,351.9,-4.09418694395,6.74525606712,6.59418694395
4.4,-1.52470534218,-0.791115662908,4.8,0.0,357.1,-0.791115662908,6.0319282155,5.99111566291
4.4,-2.4419043639,4.43418069684,1.0,0.0,366.1,4.43418069684,6.34172327841,4.56581930316
3.1,-1.41763840348,-4.63112511819,7.2,0.0,368.2,-3.93112511819,6.74525606712,6.73112511819
3.1,-1.55164868258,-5.94229881591,6.0,0.0,368.2,-1.94229881591,6.0319282155,5.94229881591
7.7,-2.56372891758,4.75490650548,0.9,0.5,377.3,4.75490650548,6.34172327841,4.34509349452
7.7,-1.49321829177,-4.89418694395,8.2,-0.5,379.0,-4.79418694395,6.74525606712,6.59418694395
4.4,-1.55164868258,-5.94229881591,6.0,4.0,379.0,-1.94229881591,6.0319282155,5.94229881591
4.4,-3.18920719695,6.28816901154,0.5,-4.0,388.5,6.28816901154,6.34172327841,3.21183098846
3.1,-1.41150835579,-6.742231744,8.3,0.0,388.5,-5.042231744,6.74525606712,6.742231744
3.1,-1.55164868258,-0.942298815912,5.0,0.0,393.5,-0.942298815912,6.0319282155,5.94229881591
7.7,-2.84463488819,5.46386135607,0.7,1.4,402.8,5.46386135607,6.34172327841,3.83613864393
7.7,-1.41763840348,-4.63112511819,7.0,-1.4,404.9,-3.73112511819,6.74525606712,6.73112511819
4.4,-1.56895096147,-1.01094996722,5.1,0.0,409.8,-1.01094996722,6.0319282155,5.91094996722
4.4,-2.4419043639,-4.56581930316,2.0,0.0,409.8,3.43418069684,6.34172327841,4.56581930316
3.1,-1.46592659869,-4.84363494799,8.1,0.0,411.6,-4.74363494799,6.74525606712,6.64363494799
3.1,-1.52470534218,-0.791115662908,4.8,4.4408920985e-16,416.8,-0.791115662908,6.0319282155,5.99111566291
7.7,-2.69742401727,5.09713976716,0.8,0.5,426.0,5.09713976716,6.34172327841,4.10286023284
7.7,-1.44449977442,-6.6824567862,9.1,-0.5,426.0,-5.7824567862,6.74525606712,6.6824567862
4.4,-1.56895096147,-5.91094996722,6.1,0.0,426.0,-2.01094996722,6.0319282155,5.91094996722
4.4,-3.18920719695,6.28816901154,0.5,0.0,435.5,6.28816901154,6.34172327841,3.21183098846
3.1,-1.44449977442,-6.6824567862,8.3,0.0,435.5,-4.9824567862,6.74525606712,6.6824567862
3.1,-1.55164868258,-0.942298815912,5.0,0.0,440.5,-0.942298815912,6.0319282155,5.94229881591
7.7,-2.69742401727,-4.10286023284,1.8,0.7,440.5,4.09713976716,6.34172327841,4.10286023284
7.7,-1.41236157541,-6.7406858521,8.2,-0.7,440.5,-4.9406858521,6.74525606712,6.7406858521
4.4,-1.54053960503,0.00105782239619,3.8,5.0,6.2,0.00105782239619,6.34172327841,6.1989421776
4.4,-1.56895096147,-1.01094996722,5.1,-5.0,4.9,-1.01094996722,6.0319282155,5.91094996722
3.1,-1.42852594713,-4.71139870176,5.1,6.8,2.0,-1.81139870176,6.74525606712,6.71139870176
3.1,-1.48953645898,0.208648613279,3.5,-6.8,8.5,0.208648613279,6.34172327841,6.29135138672
7.7,-1.56895096147,-1.01094996722,5.1,3.0,13.4,-1.01094996722,6.0319282155,5.91094996722
7.7,-1.41150835579,-4.542231744,4.6,-3.0,15.6,-1.342231744,6.74525606712,6.742231744
4.4,-1.47808059008,0.287892486124,3.4,4.6,22.2,0.287892486124,6.34172327841,6.31210751388
4.4,-2.28664342002,-1.51061072128,6.9,-4.6,25.3,-1.51061072128,6.0319282155,4.61061072128
3.1,-1.41763840348,-4.63112511819,7.0,0.0,27.4,-3.73112511819,6.74525606712,6.73112511819
3.1,-1.46173484728,0.558276721588,3.1,0.0,34.3,0.558276721588,6.34172327841,6.34172327841
7.7,-1.53689169548,-0.86903601964,4.9,2.1,39.4,-0.86903601964,6.0319282155,5.96903601964
7.7,-1.41236157541,-6.7406858521,7.8,-2.1,39.4,-4.5406858521,6.74525606712,6.7406858521
4.4,-1.48953645898,0.208648613279,3.5,5.5,45.9,0.208648613279,6.34172327841,6.29135138672
4.4,-1.56895096147,-1.01094996722,5.1,-5.5,50.8,-1.01094996722,6.0319282155,5.91094996722
3.1,-1.41763840348,-4.63112511819,7.2,0.0,52.9,-3.93112511819,6.74525606712,6.73112511819
3.1,-1.50382736289,0.134541351873,3.6,4.4408920985e-16,59.3,0.134541351873,6.34172327841,6.26545864813
7.7,-1.52470534218,-0.791115662908,4.8,1.8,64.5,-0.791115662908,6.0319282155,5.99111566291
7.7,-1.42852594713,-4.71139870176,7.5,-1.8,66.5,-4.21139870176,6.74525606712,6.71139870176
