beh,opb,clh,rpe,cob,coe,cmr,otb,sib
3.7,5.32807928241,-3.07573634028,-1.33291023084,6.66098951325,0.0,102.135557838,1,6.66098951325
7.4,9.35402666065,-0.303428537117,-0.0382424867656,8.1,1.29226914742,102.743288691,1,9.39226914742
3.0,4.60983843094,-2.14791377946,-1.30899617605,5.91883460699,0.0,106.824454084,1,5.91883460699
3.6,6.23819038803,-0.95212930876,-0.341185747123,6.57937613515,0.0,110.245077948,1,6.57937613515
8.5,9.38013863062,-1.47139693006,-0.583683726268,8.2,1.76382235688,110.281255592,1,9.96382235688
2.9,5.50362101995,-0.447787919804,0.350238166189,5.15338285376,0.0,115.127872738,1,5.15338285376
3.2,6.47115201616,-0.739782997174,-0.242020019612,6.71317203577,0.0,118.414700702,1,6.71317203577
8.2,9.77867787891,-2.46050486453,-1.04559713167,8.3,2.52427501058,117.590425691,1,10.8242750106
2.8,5.26447840007,-0.0153853707251,0.156305622927,5.10817277715,0.0,122.482252914,1,5.10817277715
3.4,6.63640328555,0.127857651579,0.0920611274232,6.54434215813,0.0,125.937910756,1,6.54434215813
7.7,9.77867787891,-0.952113490006,-0.596538363597,8.3,2.07521624251,125.562694514,1,10.3752162425
3.0,5.15775292074,0.226755109799,0.0477056174117,5.11004730333,0.0,130.45264721,1,5.11004730333
3.2,6.57354394775,-0.6191265402,0.427083537436,6.14646041031,0.0,134.3061868,1,6.14646041031
8.4,9.77867787891,-1.49910466539,-0.922435705891,8.7,2.0011135848,133.605073215,1,10.7011135848
2.9,5.12517952517,-0.468178005172,-0.115180488347,5.24036001352,0.0,138.364713202,1,5.24036001352
3.1,6.28193130839,-0.579800788799,0.409445937933,5.87248537045,0.0,142.492227831,1,5.87248537045
9.0,9.77867787891,-0.0129199429974,-0.0369668482892,8.1,1.7156447272,142.676583104,1,9.8156447272
3.1,5.20382476262,-0.173975916556,0.227433482732,4.97639127988,0.0,147.700191824,1,4.97639127988
3.3,6.00236162197,-0.363803035608,0.312570945627,5.68979067634,0.0,152.010401148,1,5.68979067634
8.7,9.80391884292,-0.630300772006,0.432095180401,8.4,0.971823662522,152.638577485,1,9.37182366252
3.0,5.04853318061,-0.0395689485494,0.167151957581,4.88138122303,0.0,157.757196262,1,4.88138122303
3.2,5.78893818029,-0.393104182745,0.325712510118,5.46322567018,0.0,162.293970592,1,5.46322567018
8.1,9.50888425374,-4.07799656986,-1.80096575806,8.3,3.0098500118,160.98412058,1,11.3098500118
3.1,4.93440182397,-2.40947145504,-5.06559817603,4.70434859223,5.29565140777,160.98412058,0,3.70434859223
3.1,5.56654167839,-0.92441143084,-0.328241498134,5.89478317652,0.0,165.089337404,1,5.89478317652
