opb,clh,rpe,cob,coe,cmr
8.524322287652021,-0.35508733033559009,-0.052583564723533538,8.1,0.40000000000000036,158.80000000000001
3.9167601948558457,-0.30192330943076706,-0.052583564723533538,4.0,0.0,164.80000000000001
8.4507288415598723,-0.24403492966759832,-0.64691949831045026,8.4,0.099999999999999645,166.30000000000001
6.362936785267963,-2.1419115008692233,-0.64691949831045026,5.2,0.0,171.10000000000002
8.4275008618720442,-0.45403646866831021,-0.17354461853354097,8.6,4.4408920985006262e-16,172.50000000000003
5.5101047891106205,-1.3357678078339406,-0.17354461853354097,7.2,2.7999999999999998,172.50000000000003
3.9167794854783331,-5.2439860908252944,-3.0728450942715604,6.9,-4.4408920985006262e-16,175.60000000000002
8.4886069499661243,-3.5489945816179098,-3.0728450942715604,7.199999999999999,2.8000000000000007,175.60000000000002
5.61949156353006,-0.87250229085585684,-0.26113228735690175,6.0,0.0,179.60000000000002
5.901471172178633,-3.4005003233840818,-0.26113228735690175,5.0,5.0,179.60000000000002
8.5979937243855638,-0.46210638106359425,-0.11172303047254939,8.2,0.30000000000000071,181.10000000000002
5.8229538787576178,-1.3138707629626114,-0.11172303047254939,6.5,0.0,184.60000000000002
6.0108579465980725,-3.2408347771604058,-2.9634583198521209,4.0,0.0,190.60000000000002
8.4739814370950413,-0.20440853263896197,-2.9634583198521209,8.299999999999999,0.20000000000000107,192.10000000000002
5.131915,-1.2369596187424641,-0.13936794588778767,5.5,4.5,0.0
4.959574,-1.0810467258239249,-0.13936794588778767,5.5,0.0,4.5
6.554348,-1.2603698146132456,-0.092210551196174606,7.0,0.20000000000000018,2.7999999999999998
5.2413017744194397,-0.60093444647628402,-0.092210551196174606,5.5,0.0,7.2999999999999998
5.2724797928892615,-0.62442059265835148,-1.8540715454326815,5.0,0.0,12.300000000000001
5.3614003064567077,-0.43512216253445635,-1.8540715454326815,5.2,0.0,17.100000000000001
5.0290537169002043,-0.89124932013546443,-0.086051912127645291,4.6,0.0,22.5
6.9392677676286016,-1.7607412662355464,-0.086051912127645291,8.1,1.9000000000000004,22.5
5.1939941811453609,-2.1948386116449603,-0.14214044391974312,4.0,0.0,28.5
4.6784724643524704,-1.6571356785731881,-0.14214044391974312,3.8,0.0,34.700000000000003
7.0486545420480411,-1.1167602746883627,-0.10093599575455059,6.6,-0.099999999999999645,38.200000000000003
4.3199073000528827,-0.63739428745127968,-0.10093599575455059,4.6,0.0,43.600000000000001
4.0203205512606406,-0.36511523849982741,-0.10181106726418143,3.9,0.0,49.700000000000003
3.8810283564701518,-0.19239937759368669,-0.10181106726418143,3.9,0.0,55.800000000000004
6.6162215532278985,-1.0397982116011106,2.4111941137111845,8.1,1.9000000000000004,55.800000000000004
4.4546476614535653,-1.0894420486963003,2.4111941137111845,5.0,0.0,60.800000000000004
3.837064166137016,-0.43773896368069543,-0.084108087632603024,4.0,0.0,66.800000000000011
6.725608327647338,-0.64748614703044727,-0.084108087632603024,7.199999999999999,2.8000000000000007,66.800000000000011
4.7709249140546888,-3.007610095535397,-0.089082081307942929,4.1,5.9000000000000004,66.800000000000011
6.8349951020667774,-0.7047157022131928,-0.089082081307942929,7.3,2.7000000000000002,66.800000000000011
3.8916253741466842,-0.31621375223757986,-1.7959131729514084,3.8,0.0,73.000000000000014
6.9443818764862169,-0.54581465073910407,-1.7959131729514084,8.0,2.0,73.000000000000014
4.8803116884741282,-0.63888641647401323,-0.083494566751531885,5.1,0.0,77.90000000000002
3.771971422374321,-0.37825103284959055,-0.083494566751531885,3.9,0.0,84.000000000000014
4.9737128361641991,-0.20486627453326856,-1.5850644867674184,5.0,0.0,89.000000000000014
3.8026429997899065,-0.67582385258664857,-1.5850644867674184,3.5,0.0,95.500000000000014
7.0537686509056563,-1.1132402156107386,-0.62378416946317472,8.5,1.5,95.500000000000014
4.9347552002426918,-0.27125674462026694,-0.62378416946317472,5.0,0.0,100.50000000000001
3.5385739988602403,-0.26474885908282214,-0.083300923821076456,3.6,0.0,106.90000000000002
7.1631554253250957,-2.1164617502898087,-0.083300923821076456,8.0,0.39999999999999991,108.50000000000001
4.9224591708552712,-0.29221128028252263,-0.25383018401657331,5.0,0.0,113.50000000000001
3.5236644816734279,-1.0524822337865984,-0.25383018401657331,3.0,0.0,120.50000000000001
7.9526722235233622,-0.24072307464706649,0.024322287652021046,8.6,1.4000000000000004,120.50000000000001
3.1083340490328606,-0.34468819002069123,0.024322287652021046,3.0,0.0,127.50000000000001
8.0620589979428026,-1.3917278627253851,-0.0832398051441543,8.6,0.2000000000000004,128.70000000000002
4.9185782285157273,-3.2592365796660707,-0.0832398051441543,3.1,0.0,135.60000000000002
8.5101389908281462,-0.51818121091616842,-0.049271158440127749,8.299999999999999,1.1102230246251565e-15,137.30000000000001
3.6170420496268494,-2.1760309881425508,-0.049271158440127749,4.8,0.0,142.5
2.9772451088433676,-0.63254150551208821,1.1629367852679628,2.7,0.0,149.80000000000001
8.3093773603645236,-0.17604907926508437,1.1629367852679628,8.7,1.3000000000000007,149.80000000000001
4.3696802246592181,-0.44923255832064107,-0.17249913812795548,4.2,0.0,155.60000000000002
2.7305577728734698,-0.38256121383133573,-0.17249913812795548,2.6,0.0,163.00000000000003
8.418764134783963,-0.87355899257542857,-4.4898952108893795,8.0,0.80000000000000004,164.20000000000002
4.1966075357582699,-2.0288751229858515,-4.4898952108893795,3.1,0.0,171.10000000000002
2.5842594862556068,-1.4965806614066108,-2.9832205145216673,2.8,7.2000000000000002,171.10000000000002
3.3891695762332272,-3.5868671793177263,-2.9832205145216673,5.4,0.0,175.70000000000002
8.6227242835825599,-0.29175948288325898,-1.5113930500338757,8.299999999999999,0.40000000000000102,177.00000000000003
2.6936462606750462,-0.76478123032893752,-1.5113930500338757,3.0,0.0,184.00000000000003
8.6186619048941466,-0.29868247049314817,-0.38050843646994004,8.9,1.0999999999999996,184.00000000000003
4.7083824322984471,-1.0264390097074496,-0.38050843646994004,4.2,0.0,189.80000000000004
8.7280486793135861,-0.42427579914296959,-4.098528827821367,8.1,0.7000000000000004,191.00000000000003
4.3035106421764135,-0.67730246350707712,-4.098528827821367,5.0,5.0,191.00000000000003
2.8463590036770854,-0.59231606346071053,0.097993724385563752,3.1,0.0,197.90000000000003
8.7203424207886666,-0.46623567576529917,0.097993724385563752,8.6,0.30000000000000027,199.00000000000003
4.412897416595853,-0.44628532990924102,-0.67704612124238217,4.5,0.0,204.50000000000003
2.9629964977578491,-0.39354583835276546,-0.67704612124238217,3.1,0.0,211.40000000000003
8.7863475623044422,-0.47763655037998198,2.0108579465980725,8.299999999999999,0.30000000000000115,212.80000000000004
4.4155602935566867,-0.86825422051843471,2.0108579465980725,4.0,0.0,218.80000000000004
2.999810283321783,-0.33016223640250819,-0.026018562904958742,3.9,6.0999999999999996,218.80000000000004
8.6018681751335304,-0.33366923577601659,-0.026018562904958742,9.1,0.90000000000000036,218.80000000000004
5.131915,-0.55529125240972987,-4.8680849999999998,5.9,4.0999999999999996,0.0
4.959574,-6.0231423817362435,-4.8680849999999998,8.4,-4.4408920985006262e-16,1.6000000000000001
6.554348,-0.40828435669732882,-0.54042600000000007,5.1,1.6000000000000005,3.2999999999999998
5.2413017744194397,-2.3051053623081179,-0.54042600000000007,6.5,0.0,6.7999999999999998
7.2571653909741878,-2.47291024173634,-0.64565200000000011,5.9,0.0,10.899999999999999
6.0457746506239243,-2.4534984733216292,-0.64565200000000011,4.7,0.0,16.199999999999999
6.2714083201681348,-2.3267655358417336,-0.25869822558056033,5.0,0.0,21.199999999999999
6.5970805955449938,-0.16504361862836112,-0.25869822558056033,7.0,3.0,21.199999999999999
5.0678131102746624,-0.55575459897196366,0.2724797928892615,5.3,0.0,25.899999999999999
5.3443411884526757,-0.74688469294860882,0.2724797928892615,5.0,0.0,30.899999999999999
6.7064673699644333,-1.1819525742804529,0.16140030645670755,7.199999999999999,0.10000000000000053,33.600000000000001
5.1697679642230154,-0.79021626469979955,0.16140030645670755,4.8,0.0,38.800000000000004
5.0517350170039661,-0.24823376577281472,0.42905371690020466,5.0,0.0,43.800000000000004
4.9593810022397466,-0.57012435224421965,0.42905371690020466,5.2,0.0,48.600000000000001
7.0557179779552168,-0.25502141198483008,-3.0607322323713984,5.8,1.2000000000000002,51.600000000000001
4.859760359782193,-0.43232741310823308,-3.0607322323713984,4.7,0.0,56.899999999999999
5.067106574594443,-0.38654156494600828,1.1939941811453609,5.2,0.0,61.699999999999996
6.9606381269021416,-0.26340618672173938,1.1939941811453609,8.2,1.8000000000000007,61.699999999999996
4.6934765719006863,-0.34160258248614384,0.87847246435247062,4.8,0.0,66.899999999999991
7.070024901321581,-0.9443601976234598,0.87847246435247062,8.4,1.5999999999999996,66.899999999999991
5.1011075290188561,-0.33237296479014816,0.54865454204804109,5.0,0.0,71.899999999999991
7.1794116757410205,-2.2381123788408179,0.54865454204804109,7.199999999999999,1.3000000000000007,73.399999999999991
4.7094305767129478,-0.17613976901831674,-0.28009269994711694,4.7,0.0,78.699999999999989
4.9749642337245588,-0.2027336792067608,-0.28009269994711694,5.0,0.0,83.699999999999989
4.6460286355282552,-0.25204488408509773,0.12032055126064023,4.7,0.0,88.999999999999986
4.9351501734183874,-0.27058364282171277,0.12032055126064023,5.0,0.0,93.999999999999986
8.0262405476389915,-0.96743553427863815,-0.018971643529848592,7.6,0.90000000000000036,95.499999999999986
4.6260173562607658,-0.2861475242013416,-0.018971643529848592,4.7,0.0,100.79999999999998
4.9225838345228858,-0.29199883208591287,-3.3837784467721015,5.0,0.0,105.79999999999998
8.2935214657099259,-0.51194316734532064,-3.3837784467721015,8.299999999999999,1.7000000000000011,105.79999999999998
4.6197012831179114,-0.29691119235366076,-0.54535233854643472,5.7,4.2999999999999998,105.79999999999998
4.9186175755675761,-0.29875801524220919,-0.54535233854643472,5.0,0.0,110.79999999999998
8.4029082401293653,-0.75132678593349811,-0.16293583386298405,7.0,1.7,112.09999999999998
4.9173657224836038,-0.30089138685880906,-0.16293583386298405,5.0,0.0,117.09999999999998
8.5492823220166638,-0.2440539543100477,-3.274391672352662,7.8999999999999995,0.60000000000000053,118.59999999999998
4.7290880575373508,-0.56803126627537293,-3.274391672352662,4.9,0.0,123.69999999999997
8.4586068687758225,-0.43036166728350206,-5.2290750859453112,8.4,1.5999999999999996,123.69999999999997
4.7891079096389211,-0.34904752965373725,-5.2290750859453112,4.9,0.0,128.79999999999998
4.9169706055329687,-0.30156473367443354,-3.1650048979332226,5.0,0.0,133.79999999999998
8.5679936431952619,-0.51151494149965282,-3.1650048979332226,6.199999999999999,2.5000000000000009,135.09999999999999
4.8080517148214659,-0.17378995268590489,0.091625374146684369,4.8,0.0,140.29999999999998
4.9168458964862944,-0.30177725920471704,0.091625374146684369,5.0,0.0,145.29999999999998
8.6013875106277577,-0.33285010130500614,-3.0556181235137831,8.1,0.40000000000000036,146.79999999999998
4.7455934313394534,-0.25278654640610115,-3.0556181235137831,4.8,0.0,151.99999999999997
4.9168065351116494,-0.30184433771459412,-0.21968831152587143,5.0,0.0,156.99999999999997
4.725879994653253,-0.20417238865454726,-0.21968831152587143,4.7,0.0,162.29999999999998
8.4750526031034887,-0.20258308268133823,-0.12802857762567932,8.1,0.40000000000000036,163.79999999999998
4.9167941116519627,-0.3018655094132664,-0.12802857762567932,5.0,0.0,168.79999999999998
8.4351780650615673,-0.27053611069461064,-0.026287163835800875,8.1,0.40000000000000036,170.29999999999998
4.6512204938537316,-0.24319707012770148,-0.026287163835800875,4.7,0.0,175.59999999999999
8.4225926378410563,-0.29198382972712394,0.3026429997899065,8.1,0.40000000000000036,177.09999999999999
4.6276560399497351,-0.28335492711835225,0.3026429997899065,4.7,0.0,182.40000000000001
4.9167901904893512,-0.30187219174454516,-2.9462313490943437,5.0,0.0,187.40000000000001
8.4186203541206481,-0.29875328011287583,-2.9462313490943437,8.799999999999999,1.2000000000000011,187.40000000000001
4.6202184937319446,-0.29602977706786582,-0.065244799757308236,5.7,4.2999999999999998,187.40000000000001
4.9167889528698305,-0.30187430085973715,-0.065244799757308236,5.0,0.0,192.40000000000001
8.5280071285400876,-0.36044012636359357,-0.061426001139759379,8.7,1.3000000000000007,192.40000000000001
4.729605268151384,-0.56727993860491532,-0.061426001139759379,5.9,4.0999999999999996,192.40000000000001
4.9167885622453573,-0.30187496655060342,-1.2368445746749046,5.0,0.0,197.40000000000001
8.637393902959527,-0.84649639961090217,-1.2368445746749046,8.4,0.59999999999999964,198.40000000000001
5.131915,-0.44651402285218333,-0.077540829144728818,5.3,0.0,4.7000000000000002
4.959574,-1.9657636484361898,-0.077540829144728818,4.9,5.0999999999999996,0.0
6.554348,-0.91953563144687867,0.52366448167342794,5.1,1.9000000000000004,3.0
5.1900001652076959,-1.8471979426802561,0.52366448167342794,4.2,0.0,8.8000000000000007
5.0689607744194394,-1.4705090416457227,-2.0473277764766378,4.3,0.0,14.5
4.4555215549865936,-1.1067721315904182,-2.0473277764766378,3.9,0.0,20.600000000000001
4.4857558523041714,-2.0103819996555634,0.10833404903286059,3.4,0.0,27.200000000000003
6.8023928987951576,-0.66724182068290327,0.10833404903286059,4.8999999999999995,2.2000000000000006,30.100000000000001
4.0183889586902417,-2.4068285736183168,-0.73794100205719815,2.7,0.0,37.399999999999999
3.6857445065261376,-1.1582772065947038,-0.73794100205719815,3.1,0.0,44.299999999999997
6.9491196670700779,-4.3337869604771608,1.8185782285157277,5.6,4.4000000000000004,44.299999999999997
3.059169483297659,-0.26090336700525835,1.8185782285157277,4.0,6.0,44.299999999999997
3.2279280975911129,-0.28289129439848576,0.21013899082814547,3.3,0.0,51.0
3.2203043621034286,-0.36508764940895472,0.21013899082814547,4.1,5.9000000000000004,51.0
7.0585064414895173,-1.712132961336754,-1.1829579503731504,8.1,1.9000000000000004,51.0
3.1685562577170985,-0.65596298096489347,-1.1829579503731504,3.4,0.0,57.600000000000001
3.3296911365228681,-0.65341705254194726,0.27724510884336739,3.1,0.0,64.5
7.1678932159089568,-0.80219147406004487,0.27724510884336739,7.1,0.40000000000000036,67.0
3.2700025206219152,-0.27936471414337605,-1.6906226396354764,4.2,5.7999999999999998,67.0
7.3382306820330978,-0.43575102121773729,-1.6906226396354764,8.2,1.8000000000000007,67.0
3.115548519172358,-0.81523948663953771,0.16968022465921795,3.5,0.0,73.5
7.4476174564525373,-1.5579717379254114,0.16968022465921795,7.699999999999999,0.60000000000000075,75.200000000000003
3.3793892950413547,-0.34969568773765619,0.13055777287347015,3.4,0.0,81.799999999999997
3.3217093527962405,-1.3159916479099885,0.13055777287347015,4.0,0.0,87.799999999999997
3.3365468362986013,-0.26820349056203008,-0.38123586521603769,3.4,0.0,94.399999999999991
3.7289661731994199,-0.45153932772155803,-0.38123586521603769,3.9,0.0,100.49999999999999
7.974018304240766,-5.0578868601200302,1.0966075357582703,7.5,2.5,100.49999999999999
3.3230246571604307,-5.0629261592971027,1.0966075357582703,6.2,0.0,104.29999999999998
3.7890694398148259,-0.17869599722591323,-7.4157405137443932,3.8,0.0,110.49999999999999
8.0834050786602063,-1.1672407540357872,-7.4157405137443932,7.8999999999999995,2.1000000000000005,110.49999999999999
5.2350048741698618,-2.4351449335186057,-2.0108304237667731,3.9,0.0,116.59999999999998
3.7396021383412847,-0.73880854158010689,-2.0108304237667731,3.4,0.0,123.19999999999997
8.1927918530796457,-0.45454986589500823,-0.077275716417439355,5.1,3.0000000000000004,125.09999999999998
3.4502392512045339,-0.24486927531183769,-0.077275716417439355,3.5,0.0,131.59999999999997
8.0723395930525523,-0.20720651550450281,-0.3063537393249538,8.6,1.4000000000000004,131.59999999999997
4.264413892518176,-1.9740116525014171,-0.3063537393249538,4.2,5.7999999999999998,131.59999999999997
8.1817263674719918,-0.49156605518540292,-1.3813380951058534,8.5,1.5,131.59999999999997
4.3738006669376155,-1.4438195208371551,-1.3813380951058534,4.6,5.4000000000000004,131.59999999999997
3.4273463345950503,-0.45429980955946664,0.50838243229844693,3.6,0.0,137.99999999999997
8.2911131418914312,-1.3495222665953259,0.50838243229844693,7.8999999999999995,1.1000000000000005,138.99999999999997
4.4831874413570549,-1.312189925772955,-0.071951320686414633,4.8,5.2000000000000002,138.99999999999997
3.4885581771929788,-1.3724869171987011,-0.071951320686414633,4.2,0.0,144.79999999999998
8.7193092240665919,-1.0450601304420744,-5.6964893578235865,6.199999999999999,2.0000000000000009,146.59999999999999
4.5925742157764944,-1.325825653977899,-5.6964893578235865,4.9,5.0999999999999996,146.59999999999999
3.9185028116580125,-0.46937068414225741,-0.25364099632291426,4.1,0.0,152.5
4.7019609901959338,-1.0489307356445532,-0.25364099632291426,4.2,0.0,158.30000000000001
8.3069594179943813,-0.65945969147699846,-0.17965757921133374,9.0,1.0,158.30000000000001
3.9857669344661035,-0.18432403079058512,-0.17965757921133374,4.0,0.0,164.30000000000001
8.4163461924138208,-1.3128673941833098,-0.087102583404147005,8.1,1.0000000000000004,165.20000000000002
4.3014838703014151,-0.84426558940786223,-0.087102583404147005,3.9,0.0,171.30000000000001
8.8272734221863818,-0.62484115634890536,-0.13700350224215052,7.1,2.0000000000000004,172.20000000000002
3.9697707134385185,-0.27896967508335097,-0.13700350224215052,4.9,5.0999999999999996,172.20000000000002
3.938559782924703,-0.22578091504565839,0.1863475623044426,3.9,0.0,178.30000000000001
8.9569725985828956,-0.23339450054344116,0.1863475623044426,8.1,0.90000000000000036,179.30000000000001
4.079157487857958,-0.93109371626855753,0.41556029355668667,4.5,0.0,184.80000000000001
3.855222560342729,-0.57721104798029266,0.41556029355668667,4.1,0.0,190.70000000000002
8.9294715517772953,-0.28026098466447497,-7.000189716678217,8.2,0.80000000000000071,191.70000000000002
4.3102234096712015,-0.17749089188688616,-7.000189716678217,4.3,0.0,197.40000000000001
3.9657940636434539,-0.2721927841601533,-1.3981318248664696,3.9,0.0,203.5
8.9207915158431899,-0.46547034103493568,-1.3981318248664696,8.299999999999999,0.80000000000000104,204.40000000000001
5.131915,-2.3211020302672014,-4.8680849999999998,6.4,-4.4408920985006262e-16,3.6000000000000001
4.959574,-2.8178491063521065,-4.8680849999999998,4.4,5.5999999999999996,0.0
6.554348,-1.1047721933141357,-3.4404260000000004,6.0,0.0,4.0
5.942811943791634,-1.7667811481731708,-3.4404260000000004,5.0,0.0,9.0
6.118018554627942,-1.3836947922891392,-0.14565200000000011,5.8,4.2000000000000002,9.0
5.240627741654567,-1.9334759860000663,-0.14565200000000011,4.2,0.0,14.800000000000001
5.0689607744194394,-0.27758940056343895,-1.2586982255805603,5.0,0.0,19.800000000000001
6.2274053290473814,-0.79536189019251546,-1.2586982255805603,6.3,3.7000000000000002,19.800000000000001
4.4715009170058622,-0.71988703758062755,1.3571653909741874,5.8,4.2000000000000002,19.800000000000001
4.9648178932212224,-2.1451172303327084,1.3571653909741874,3.8,0.0,26.0
6.3367921034668209,-1.283166575396848,1.3457746506239241,6.8,0.20000000000000018,29.0
4.5808876914253016,-0.92858033046324129,1.3457746506239241,5.0,0.0,34.0
6.7337266762715844,-0.38796156683748401,1.2714083201681348,7.1,2.9000000000000004,34.0
4.8107695063068689,-4.0980146403038411,1.2714083201681348,3.5,6.5,34.0
4.1106985150420599,-1.3712201937241419,-3.4029194044550062,3.4,0.0,40.600000000000001
4.9201562807263084,-1.511158153060697,-3.4029194044550062,5.1,4.9000000000000004,40.600000000000001
3.5673667884778859,-1.1269584339975154,-0.23218688972533741,3.0,0.0,47.600000000000001
6.8431134506910238,-0.54765723357092078,-0.23218688972533741,6.3999999999999995,0.60000000000000053,50.600000000000001
3.1221276182794231,-0.87944606430574512,0.34434118845267569,2.7,0.0,57.899999999999999
6.893534683551362,-0.51192064188437447,0.34434118845267569,8.0,2.0,57.899999999999999
5.0295430551457478,-0.36267129511248275,-0.59353263003556656,5.0,0.0,62.899999999999999
2.7762864099329243,-0.80132481029505509,-0.59353263003556656,2.4,0.0,70.5
4.9523766497240311,-0.24122678291936847,0.36976796422301561,5.0,0.0,75.5
7.0029214579708015,-1.041838231531697,0.36976796422301561,8.1,1.9000000000000004,75.5
4.9280209524045429,-0.28273305392604375,0.051735017003966099,5.0,0.0,80.5
2.4618177484843931,-0.77666773826345037,0.051735017003966099,3.1,6.9000000000000004,80.5
7.1123082323902409,-2.045059766210767,-0.24061899776025353,8.1,0.2000000000000004,82.200000000000003
4.9203336694648145,-0.2958334979336989,-0.24061899776025353,5.0,0.0,87.200000000000003
2.5712045229038325,-0.42319096092993497,0.055717977955216824,2.5,0.0,94.700000000000003
7.8681861104893214,-0.55511894285454233,0.055717977955216824,7.0,1.1000000000000001,96.600000000000009
4.9179073657453909,-0.29996833416531532,0.15976035978219283,5.0,0.0,101.60000000000001
2.4655260778081325,-0.44215318207692716,0.15976035978219283,2.3,0.0,109.30000000000001
7.9698856926603936,-0.38180547276635141,-0.13289342540555715,7.699999999999999,0.4000000000000008,111.20000000000002
4.9171415620426977,-0.30127339456268137,-0.13289342540555715,5.0,0.0,116.20000000000002
2.2952963804339701,-0.32246977438420776,-3.0393618730978584,2.2,0.0,124.00000000000001
2.1731300861413123,-0.28469462033889131,-3.0393618730978584,2.1,0.0,131.90000000000001
8.0019846899810574,-0.16345070540725126,-0.10652342809931348,8.7,1.3000000000000007,131.90000000000001
4.9168998547467959,-0.30168530510650166,-0.10652342809931348,6.0,4.0,131.90000000000001
2.0661338349678098,-0.27277181256915412,-2.929975098678419,2.0,0.0,139.90000000000001
8.1113714644004968,-0.59376733256790337,-2.929975098678419,9.299999999999999,0.70000000000000107,139.90000000000001
5.0262866291662354,-0.35794083738632348,0.10110752901885611,5.0,0.0,144.90000000000001
1.9639256386028021,-0.26900866854746269,0.10110752901885611,1.9,0.0,153.0
8.2207582388199363,-0.87066225090124727,-1.3205883242589795,7.8999999999999995,0.70000000000000062,154.40000000000001
4.9513488381385766,-0.24297834953025504,-1.3205883242589795,5.0,0.0,159.40000000000001
8.4233536739767114,-0.29068689407884329,0.0094305767129476692,7.0,1.5,160.90000000000001
1.8632286751768889,-0.4382380153308062,0.0094305767129476692,1.7,0.0,169.20000000000002
8.4188605566500758,-0.29834393394831588,-0.02503576627544124,8.6,1.4000000000000004,169.20000000000002
4.9276965486988109,-0.28328589328634013,-0.02503576627544124,5.0,0.0,174.20000000000002
1.694571261221772,-0.49165113889545242,-0.053971364471744998,1.5,0.0,182.70000000000002
1.5044637854976837,-0.50850969105062149,-0.053971364471744998,1.3,0.0,191.40000000000001
8.5282473310695153,-0.71451787356582874,-0.064849826581612646,8.1,0.7000000000000004,192.59999999999999
4.9202312793324383,-0.29600798821936269,-0.064849826581612646,5.0,0.0,197.59999999999999
1.3075861199601102,-0.51383068263098808,-0.47375945236100847,2.1,7.9000000000000004,197.59999999999999
8.6572799892128565,-0.40328774595524708,-0.47375945236100847,8.5,0.30000000000000004,198.79999999999998
4.917875048792709,-0.30002340777616415,-0.073982643739234355,5.0,0.0,203.79999999999998
1.4169728943795499,-0.63494185697830363,-0.073982643739234355,1.2,0.0,212.59999999999999
8.6980060065631957,-0.50430074325231933,-0.077416165477114163,9.1,0.90000000000000036,212.59999999999999
4.917131361983313,-1.7230170475537898,-0.077416165477114163,4.0,0.0,218.59999999999999
1.2115343156548328,-0.35014199132076346,-1.7064785342900741,1.1,0.0,227.5
8.8073927809826351,-0.74481230316585922,-1.7064785342900741,7.6,1.5000000000000004,228.40000000000001
5.131915,-2.4298792598247476,-5.3802987168820886,3.8,0.0,6.2000000000000002
4.959574,-3.8403516558512067,-5.3802987168820886,3.8,6.2000000000000002,0.0
6.554348,-4.5131140249778028,-0.081382424432423939,8.1,1.9000000000000004,0.0
