drndg_beh,drndg_opb,drndg_clh,drndg_rpe,drndg_cob,drndg_coe,drndg_cmr,drndg_otb,drndg_sib
3.6,4.998553792898133,-0.93465051644649855,0.10842012360876474,4.890133669289368,0.0,146.94887289689458,1,4.890133669289368
8.4,7.5901692361037,-2.7258955258666995,-1.9147461950405944,8.799999999999999,0.7049154311442951,147.4439574657503,1,9.504915431144294
3.9,4.188253359133955,-1.2637374207023231,-5.811746640866045,4.361719617979928,5.638280382020072,147.4439574657503,0,3.3617196179799276
3.7,4.950089997645016,-1.3260266861729653,0.900133648231904,4.049956349413112,0.0,153.39400111633717,1,4.049956349413112
8.6,8.446060785286845,-1.3004726143665408,-1.5539392147131554,8.799999999999999,1.200000000000001,153.39400111633717,0,7.575368435843133
4.0,4.188253359133955,-0.94916598965981991,-5.811746640866045,5.3916480288113044,4.6083519711886956,153.39400111633717,0,4.3916480288113044
3.8,4.547730256885354,-1.0715782357504435,-0.5395506057148376,5.087280862600192,0.0,158.30672025373698,1,5.087280862600192
8.8,8.446060785286845,-0.94823096380483973,-0.19864982231008277,7.6,1.0447106075969277,159.66200964614006,1,8.644710607596927
4.1,4.188253359133955,-1.3972254317688995,-5.811746640866045,6.16575029797525,3.83424970202475,159.66200964614006,0,5.16575029797525
3.8,4.788909377639887,-1.4316063670311521,1.0127409587679121,3.7761684188719746,0.0,165.8858412272681,1,3.7761684188719746
8.7,8.534857255859452,-1.0947265508066151,0.5816717704211278,5.6,2.353185485438324,167.93265574182976,1,7.953185485438324
3.4,5.177,-0.93622273997159977,0.12232159923435848,5.054678400765641,0.0,4.945321599234359,1,5.054678400765641
3.1,4.817,-3.3242024465149909,-2.2106376389922158,7.027637638992216,0.0,2.972362361007784,1,7.027637638992216
7.0,6.483,-0.94089794486996114,-0.15652771854495295,4.6,2.039527718544953,3.3604722814550474,1,6.639527718544953
3.2,5.122322245142241,-3.893387829629253,2.459302907239935,2.6630193379023064,0.0,10.69745294355274,1,2.6630193379023064
5.7,6.552967890189594,-1.3135080254970393,-3.447032109810406,8.1,1.9000000000000004,10.69745294355274,0,5.667134941396057
3.2,4.02301384560599,-1.6081413868882972,-1.1772047388108398,5.20021858441683,0.0,15.49723435913591,1,5.20021858441683
6.0,5.805155024629521,-2.28650968145425,-1.6642770177023278,7.4694320423318485,0.0,18.02780231680406,1,7.4694320423318485
7.4,6.552967890189594,-1.3907919214581348,-3.447032109810406,6.1,3.9000000000000004,18.02780231680406,0,5.582208075555675
3.1,4.549224363854435,-1.4233852978609702,1.004426017307967,3.544798346546468,0.0,24.48300397025759,1,3.544798346546468
5.3,6.549086851542461,-1.2818634784260878,-0.8486099270183551,7.3976967785608165,0.0,27.085307191696774,1,7.3976967785608165
6.3,6.552967890189594,-0.96050079865678717,-3.447032109810406,7.6,2.4000000000000004,27.085307191696774,0,6.806925896499241
4.2,4.1002459341177735,-1.1373422438679197,-0.6521400045147692,4.752385938632543,0.0,32.33292125306423,1,4.752385938632543
7.2,6.552967890189594,-0.96947108165575147,-3.447032109810406,8.4,1.5999999999999996,32.33292125306423,0,6.840710553594341
4.6,4.391752516135876,-1.3420334262452087,-5.608247483864124,4.47365800260545,5.52634199739455,32.33292125306423,0,3.4736580026054504
6.0,6.928415488919666,-1.1028858577799756,-0.5958092535299357,7.524224742449602,0.0,34.808696510614624,1,7.524224742449602
4.5,4.391752516135876,-0.94420536368584052,-0.1767730820601514,4.568525598196027,0.0,40.2401709124186,1,4.568525598196027
5.7,7.1947422252475475,-2.1848114840665045,1.60072899934426,5.5940132259032875,0.0,44.64615768651531,1,5.5940132259032875
6.8,6.552967890189594,-0.98350393008494996,-3.447032109810406,8.4,1.5999999999999996,44.64615768651531,0,6.219163070409369
5.8,6.479216362540663,-1.6512278725920742,-1.2139670692451023,7.693183431785766,0.0,46.95297425472954,1,7.693183431785766
7.5,6.552967890189594,-1.2342089631549511,-3.447032109810406,8.6,1.4000000000000004,46.95297425472954,0,7.342216942249794
4.3,4.470770083816763,-2.0228375586070855,-5.529229916183237,3.976824259290529,6.023175740709471,46.95297425472954,0,2.976824259290529
5.6,7.021859642493224,-1.7371591138189972,1.2841467842745669,5.737712858218657,0.0,51.21526139651088,1,5.737712858218657
5.6,4.470770083816763,-0.92918598712201939,-5.529229916183237,5.446149148100641,4.553850851899359,51.21526139651088,0,4.446149148100641
8.6,6.552967890189594,-0.9433372597100681,-3.447032109810406,7.5,2.5,51.21526139651088,0,6.724658358211771
6.1,4.470770083816763,-1.1911148288275881,-0.7314324393429912,5.202202523159754,0.0,56.01305887335113,1,5.202202523159754
5.0,6.447846029922493,-4.8292093160530367,-3.552153970077507,4.626953655839321,5.373046344160679,56.01305887335113,0,3.6269536558393205
6.0,6.552967890189594,-3.5869805153019749,-2.328741846334257,8.4,0.4817097365238503,57.131349136827275,1,8.88170973652385
6.1,4.79772038420308,-1.760572616623638,-5.20227961579692,4.4951071676323515,5.5048928323676485,57.131349136827275,0,3.4951071676323515
8.0,6.447846029922493,-1.0687005567543297,0.5340822178647935,5.9137638120577,0.0,61.21758532476957,1,5.9137638120577
8.3,7.593915495501006,-0.99524095588303596,-0.367928712853133,2.9,5.061844208354139,63.255741116415436,1,7.961844208354139
6.1,4.79772038420308,-1.4972542650780076,1.076837541675319,3.720882842527761,0.0,69.53485827388768,1,3.720882842527761
4.1,6.2091112785369305,-2.0680829335921591,1.5245273827202697,4.684583895816661,0.0,74.85027437807102,1,4.684583895816661
8.2,7.758379630146357,-1.0411750900109948,-2.241620369853643,8.6,1.4000000000000004,74.85027437807102,0,7.279749963086713
6.2,4.316374003074213,-0.93811352622323951,-0.1371865727753505,4.453560575849563,0.0,80.39671380222146,1,4.453560575849563
5.5,5.52764753846097,-0.93212586416171894,-0.08126578377110683,5.608913322232077,0.0,84.78780047998939,1,5.608913322232077
5.3,5.563973343806655,-1.1661104489941074,-0.6956863356333596,6.259659679440015,0.0,88.52814080054937,1,6.259659679440015
8.5,7.758379630146357,-1.1629847000368994,-2.241620369853643,9.299999999999999,0.7000000000000011,88.52814080054937,0,8.449467413690876
6.5,4.377696401104794,-0.94813260859711901,-0.19814410818653094,4.575840509291325,0.0,93.95230029125804,1,4.575840509291325
5.4,5.874945135834767,-2.3209280427013246,1.68524132760517,4.189703808229597,0.0,99.76259648302845,1,4.189703808229597
9.9,7.758379630146357,-1.6346154127225669,-1.1999263746521178,8.299999999999999,0.6583060047984759,100.80429047822997,1,8.958306004798475
5.4,4.466266817464174,-1.09637074345452,0.5845481420251932,3.881718675438981,0.0,106.922571802791,1,3.881718675438981
5.2,5.121642262395255,-2.5864662415428081,1.8389642099684345,3.2826780524268204,0.0,113.63989375036418,1,3.2826780524268204
9.8,8.294746719615853,-1.0821061252249333,-0.5591009356396235,7.8999999999999995,0.9538476552554771,114.7860460951087,1,8.853847655255477
6.5,4.204973797978912,-1.247594340274917,0.8063640074917027,3.3986097904872095,0.0,121.38743630462149,1,3.3986097904872095
9.7,8.544664837846765,-0.95319274072110882,-1.4553351621532347,8.6,1.4000000000000004,121.38743630462149,0,8.321988460185372
5.3,4.299625260539365,-0.97712048031101517,-0.3136911593904532,4.613316419929818,0.0,126.77411988469167,1,4.613316419929818
9.6,8.544664837846765,-1.1002196109886386,-1.4553351621532347,8.9,1.0999999999999996,126.77411988469167,0,7.953438155525835
6.2,3.844529086630121,-1.9737362921002688,-1.4600334662918386,5.3045625529219596,0.0,131.46955733176972,1,5.3045625529219596
5.5,4.439845208786897,-2.3450681398723501,1.6997908572870841,2.7400543514998126,0.0,138.7295029802699,1,2.7400543514998126
5.4,3.6800386955795705,-0.9927470386049434,0.36094798477204293,3.3190907108075276,0.0,145.41041226946237,1,3.3190907108075276
9.5,8.544664837846765,-1.0108537234744823,-0.40893117536063706,7.1,1.8535960132074027,146.45681625625497,1,8.953596013207402
6.2,4.497164046062573,-2.3882054066581699,-1.7254847464446597,6.222648792507233,0.0,150.23416746374772,1,6.222648792507233
5.4,3.5186949463864674,-0.95092799459668975,-0.2120477166237813,3.730742663010249,0.0,156.50342480073746,1,3.730742663010249
9.4,8.72745707323297,-0.96009558038821019,0.25232507338197685,7.0,1.4751319998509924,158.02829280088648,1,8.475131999850992
6.2,5.268455727723336,-1.4938498759192724,-4.731544272276664,5.194848045001341,4.805151954998659,158.02829280088648,0,4.194848045001341
9.1,3.613480275717298,-1.0448130766155221,-0.4863214764537771,4.099801752171075,0.0,163.9284910487154,1,4.099801752171075
9.1,8.614667765431225,-1.2308018049399383,-1.385332234568775,9.0,1.0,163.9284910487154,0,7.829834801044754
6.1,5.268455727723336,-3.0629399600375531,-2.0865979598422424,7.3550536875655785,0.0,166.57343736114981,1,7.3550536875655785
9.0,3.830865975692136,-0.94011403430166329,0.15133272062395164,3.679533255068185,0.0,172.89390410608164,1,3.679533255068185
6.1,8.614667765431225,-1.6754968282323037,-1.2341918685961026,8.0,1.8488596340273276,173.04504447205431,1,9.848859634027328
4.8,5.177,-1.0760304757180224,-0.5479035646070418,5.724903564607041,0.0,4.275096435392959,1,5.724903564607041
4.2,4.817,-1.5990084114031926,-1.169263828438213,5.986263828438213,0.0,4.013736171561787,1,5.986263828438213
4.8,6.483,-1.0301926452922112,-0.454620692967624,4.3,2.637620692967624,3.0623793070323764,1,6.937620692967624
4.5,5.339660931311881,-1.1327841811599031,0.644970717127241,4.69469021418464,0.0,8.367689092847737,1,4.69469021418464
5.1,6.686215449756528,-0.96411701424098806,-0.26809041759014285,7.0,-0.045694132653329333,11.413383225501066,1,6.954305867346671
4.6,5.421912893379347,-0.94969246153255182,0.20601820203056231,5.215894691348785,0.0,16.19748853415228,1,5.215894691348785
3.9,5.051359020756005,-1.0659770240024635,0.5288546718324607,4.522504348923544,0.0,21.674984185228737,1,4.522504348923544
6.9,6.806051866419321,-1.1864845220743478,-0.7249459714249591,6.199999999999999,1.330997837844281,24.143986347384455,1,7.53099783784428
4.6,5.329822757071686,-0.98104060086993605,-0.326190087899735,5.656012844971421,0.0,28.487973502413034,1,5.656012844971421
4.4,4.814960982446895,-0.99213275794002775,0.35920772861735273,4.455753253829542,0.0,34.03222024858349,1,4.455753253829542
5.9,7.130102715646278,-1.2168776379455666,-2.869897284353722,7.6,2.4000000000000004,34.03222024858349,0,6.363581550585757
4.1,4.654395127754938,-1.0682558340489825,-0.5332321184774296,5.187627246232368,0.0,38.844593002351125,1,5.187627246232368
7.6,7.130102715646278,-1.0111621232730101,-0.40969977233431365,5.8,1.739802487980592,41.30479051437053,1,7.539802487980592
4.1,5.475629726362868,-1.7331808445982406,-1.2809826301314642,6.756612356494332,0.0,44.5481781578762,1,6.756612356494332
7.3,7.313238513879717,-0.95229207220521883,-2.6867614861202833,7.3,2.7,44.5481781578762,0,7.094727129136768
3.9,6.048228962031633,-0.9324820054380154,-0.0856196650532608,6.133848627084894,0.0,48.414329530791306,1,6.133848627084894
4.3,4.892749884714349,-1.0238471102962288,-0.4401520350692012,5.33290191978355,0.0,53.081427611007754,1,5.33290191978355
7.7,7.313238513879717,-1.007941133787992,-0.4015998514733967,7.3999999999999995,0.31483836535311394,55.36658924565464,1,7.714838365353113
4.3,6.08650095231044,-0.93543008575011943,0.11552229437033823,5.970978657940102,0.0,59.395610587714536,1,5.970978657940102
4.3,5.089497844390282,-2.2127174014470756,-1.618414959762025,6.707912804152307,0.0,62.68769778356223,1,6.707912804152307
4.3,6.034862486726899,-1.8720917908321624,-1.3871995570951468,7.422062043822046,0.0,65.26563573974018,1,7.422062043822046
7.4,7.492753647488325,-1.0642405822801608,0.5254946008449348,6.3999999999999995,0.5672590466433904,68.29837669309678,1,6.96725904664339
4.1,5.812929331403907,-1.0729345890095305,0.5421089263666827,5.270820405037225,0.0,73.02755628805956,1,5.270820405037225
3.9,7.257857560910639,-1.1621989603262539,-0.6899269949833942,8.0,-0.05221544410596657,75.07977173216553,1,7.947784555894033
4.3,6.65494068874843,-1.5561022342595578,1.1312120569926503,5.523728631755779,0.0,79.55604310040975,1,5.523728631755779
4.1,5.570606641318,-4.2577540876267763,-4.429393358682,3.964546237350866,6.035453762649134,79.55604310040975,0,2.964546237350866
7.4,7.566254927668217,-0.99333489370809214,-2.4337450723317833,7.3,2.7,79.55604310040975,0,7.928860484289241
4.2,6.149288899272715,-1.5230043275557401,-1.100960657166465,7.25024955643918,0.0,82.30579354397057,1,7.25024955643918
4.0,5.570606641318,-1.1518228729028641,0.6744108279421503,4.89619581337585,0.0,87.40959773059471,1,4.89619581337585
7.5,7.566254927668217,-1.1145962704604171,-2.4337450723317833,8.299999999999999,1.700000000000001,87.40959773059471,0,8.181787421158639
4.3,6.641418313026125,-1.8818378320261435,1.394348049967773,5.247070263058352,0.0,92.16252746753636,1,5.247070263058352
3.9,5.269145001227859,-0.94702616943163875,0.192363537146786,5.076781464081073,0.0,97.08574600345528,1,5.076781464081073
8.4,7.566254927668217,-1.0185264827724811,-0.42764315696806054,8.0,-0.006101915363722732,99.09184791881901,1,7.993898084636277
4.0,6.01814473469053,-1.0256833675758532,-0.4443873828963296,6.46253211758686,0.0,102.62931580123215,1,6.46253211758686
7.9,7.75741141883294,-0.93624205806174299,-2.24258858116706,9.299999999999999,0.7000000000000011,102.62931580123215,0,7.879894015175284
4.0,6.21678589484519,-2.439932276224742,-3.7832141051548103,5.460986712278199,4.539013287721801,102.62931580123215,0,4.460986712278199
3.9,5.183158500123246,-1.0005489462590496,-0.3823622623990319,5.565520762522278,0.0,107.06379503870987,1,5.565520762522278
4.1,6.21678589484519,-1.414075409626194,-0.9949259220005047,7.211711816845694,0.0,109.85208322186418,1,7.211711816845694
3.9,5.354074431415613,-2.9379283566642975,-2.0245597972931533,7.3786342287087665,0.0,112.47344899315542,1,7.3786342287087665
5.5,7.75741141883294,-1.2837107112974424,-2.24258858116706,8.6,1.4000000000000004,112.47344899315542,0,6.906583861252536
4.1,6.661517781979415,-0.94842411410442284,-0.19963921745247593,6.861156999431891,0.0,115.61229199372352,1,6.861156999431891
3.7,6.2590526608056525,-1.598201759713709,1.1685598699754767,5.090492790830176,0.0,120.52179920289333,1,5.090492790830176
8.7,7.75741141883294,-1.263212561562356,-0.8258857110089215,8.1,0.483297129841862,121.93850207305147,1,8.583297129841862
3.8,5.736706398926614,-1.1157114740644087,0.6173779141947016,5.119328484731913,0.0,126.81917358831956,1,5.119328484731913
8.5,8.126582331653928,-1.2750910815601761,-1.8734176683460717,8.299999999999999,1.700000000000001,126.81917358831956,0,7.28615281994681
4.4,6.750756512180672,-1.6807102086522185,-1.2384934021792162,7.989249914359888,0.0,128.82992367395968,1,7.989249914359888
3.7,5.460738471281583,-1.7825355871399973,1.3197007404833174,4.141037730798265,0.0,134.6888859431614,1,4.141037730798265
4.2,7.304363062954781,-1.0246254233238645,-0.4419521786511993,7.746315241605981,0.0,136.94257070155544,1,7.746315241605981
8.4,8.126582331653928,-0.93576759790954911,-0.1184651543883497,8.1,0.14504748604227835,138.69752321551317,1,8.245047486042278
3.9,7.501915686811867,-2.5070497257733204,1.7943700259622934,5.707545660849574,0.0,142.9899775546636,1,5.707545660849574
3.4,4.87083224028554,-0.92888952965115701,-0.0011653083214646642,4.871997548607005,0.0,148.1179800060566,1,4.871997548607005
4.2,6.699832285206722,-1.6046776355605268,1.1741994087972367,5.525632876409485,0.0,152.59234712964712,1,5.525632876409485
4.1,4.871353133105234,-2.753681012366918,1.9294924050071245,2.9418607280981095,0.0,159.65048640154902,1,2.9418607280981095
8.6,8.179536255665521,-1.0079911065047846,-0.40172676664650453,8.299999999999999,0.28126302231202693,161.069223379237,1,8.581263022312026
3.9,6.174965149474357,-0.95633764732693649,-0.23664532031208463,6.411610469786441,0.0,164.65761290945056,1,6.411610469786441
7.3,4.00887002806705,-0.95234973073280904,0.21878039260927906,3.790089635457771,0.0,170.8675232739928,1,3.790089635457771
8.5,8.35910812035651,-2.6828144527169195,-1.8916550917073263,8.799999999999999,1.450763212063837,170.61676006192894,1,10.250763212063836
4.2,6.280745607653858,-0.92891440616849508,0.007218795893835228,6.273526811760023,0.0,174.3432332501689,1,6.273526811760023
7.4,3.9110751925707024,-0.98973609310230026,0.35233580104284945,3.5587393915278533,0.0,180.78449385864104,1,3.5587393915278533
6.8,9.204677946349685,-1.1451435676953423,-0.6642310188189278,5.6,4.268908965168613,180.91558489347244,1,9.868908965168613
5.4,5.177,-1.1742626223420638,-0.7075390742930541,5.884539074293054,0.0,4.115460925706946,1,5.884539074293054
4.9,4.817,-0.9677950840695202,-0.2817383006760501,5.09873830067605,0.0,4.90126169932395,1,5.09873830067605
6.7,6.483,-1.0130888753177998,-3.5170000000000003,7.1,2.9000000000000004,0,0,6.06853062480737
4.6,4.942937020402194,-0.93997934139753125,0.15042204581921137,4.792514974582983,0.0,5.207485025417017,1,4.792514974582983
6.9,6.483,-1.0456721441283729,-3.5170000000000003,7.3999999999999995,2.6000000000000005,5.207485025417017,0,5.994879883635288
4.6,5.493269966208995,-0.99134347503216558,0.35695923760258363,5.136310728606412,0.0,10.071174296810605,1,5.136310728606412
4.4,4.875698365921007,-0.94901675592447132,0.20264482472123468,4.6730535411997725,0.0,15.398120755610833,1,4.6730535411997725
7.4,6.483,-1.0433822911908806,-0.4833109661872239,6.699999999999999,0.2663109661872243,18.43180978942361,1,6.966310966187224
4.9,5.333709187000641,-1.1176238119287767,-0.6205296452598246,5.954238832260465,0.0,22.477570957163145,1,5.954238832260465
4.5,4.785116129270615,-1.3942689219962188,0.9744066883010811,3.8107094409695343,0.0,28.666861516193613,1,3.8107094409695343
7.4,6.699040001885689,-1.8135876139064568,-3.300959998114311,7.0,3.0,28.666861516193613,0,5.3555511149048005
4.4,4.349556339600032,-2.8758157959162021,-1.9930178941438106,6.342574233743843,0.0,32.324287282449774,1,6.342574233743843
7.4,6.699040001885689,-0.93286376355825595,-0.09005326179959905,5.8,0.9890932636852883,35.535194018764486,1,6.789093263685288
5.3,5.611085938431782,-6.5736544573350217,-4.388914061568218,3.21749628094458,6.78250371905542,35.535194018764486,0,2.21749628094458
7.4,6.73929380991011,-1.3520274339516627,-3.2607061900898904,7.8999999999999995,2.1000000000000005,35.535194018764486,0,5.810161251930692
6.0,5.611085938431782,-0.98646826620776484,0.3427440681708074,5.268341870260975,0.0,40.26685214850351,1,5.268341870260975
4.4,5.240435338282316,-0.93705050892717379,0.1290402567511908,5.111395081531125,0.0,45.15545706697239,1,5.111395081531125
7.6,6.73929380991011,-2.5786231860415656,-1.8346083951926078,8.299999999999999,0.27390220510271845,46.58155486186967,1,8.573902205102717
6.0,5.457879339959431,-0.94613451640039636,-4.542120660040569,6.645454871170947,3.354545128829053,46.58155486186967,0,5.645454871170947
4.4,5.182754343514533,-1.0531619140891739,-0.5035294198693121,5.6862837633838454,0.0,50.89527109848582,1,5.6862837633838454
6.2,5.457879339959431,-1.1332044300571529,-0.645635049971574,6.103514389931005,0.0,54.791756708554814,1,6.103514389931005
8.0,7.559363762561206,-0.94652114230482109,-2.4406362374387944,7.5,2.5,54.791756708554814,0,7.369697281390996
4.4,5.4078319941961155,-1.7364113950340094,1.2835526742980123,4.124279319898103,0.0,60.667477388656714,1,4.124279319898103
8.1,7.559363762561206,-1.5568129888694904,-1.13185281703971,8.5,0.19121657960091554,61.9762608090558,1,8.691216579600916
6.3,5.746478207296725,-1.1460736434976555,-0.6656578603254903,6.412136067622216,0.0,65.56412474143359,1,6.412136067622216
4.2,4.834083948784904,-1.4292681152517046,1.010382971098445,3.8237009776864586,0.0,71.74042376374713,1,3.8237009776864586
8.3,8.065301971777956,-1.8355938247312262,-1.3600953866423637,7.3,2.1253973584203196,72.31502640532682,1,9.42539735842032
6.3,6.04402727086222,-1.0850509251972213,-0.5644482590429032,6.608475529905123,0.0,75.7065508754217,1,6.608475529905123
4.2,4.382442760703899,-1.1243478370674684,0.6314866560223127,3.7509561046815865,0.0,81.9555947707401,1,3.7509561046815865
8.4,8.673264609607092,-0.96465049309386552,-0.27011270899255635,7.699999999999999,1.2433773185996486,83.01221745214046,1,8.943377318599648
6.3,6.296335642654397,-0.95706114838844802,0.23974381012093993,6.056591832533457,0.0,86.955625619607,1,6.056591832533457
4.2,4.100168225461926,-2.516735928149056,1.7998682118863307,2.300300013575595,0.0,94.65532560603141,1,2.300300013575595
8.4,8.794004990526764,-1.0223897304756888,-1.2059950094732361,9.299999999999999,0.7000000000000011,94.65532560603141,0,8.357243651045241
6.3,6.189170159530337,-1.3317016654436513,0.9065421542252352,5.282628005305102,0.0,99.37269760072631,1,5.282628005305102
8.5,8.794004990526764,-0.93743370408537241,-0.13203477808581354,8.299999999999999,0.6260397686125785,100.44665783211373,1,8.926039768612577
6.3,5.7839458165916575,-1.8113465412777214,1.3417861800838464,4.442159636507811,0.0,106.00449819560592,1,4.442159636507811
4.0,3.295627134748736,-1.1017774396647171,-0.5939084710232287,3.8895356057719646,0.0,112.11496258983395,1,3.8895356057719646
6.3,5.184167394094178,-0.93779877850200688,-0.13482584117663698,5.318993235270815,0.0,116.79596935456314,1,5.318993235270815
3.8,3.561104221296119,-1.3913006812594026,-6.4388957787038805,3.5898099355852295,6.4101900644147705,116.79596935456314,0,2.5898099355852295
8.5,8.853024536331123,-1.1271289153884501,-1.146975463668877,8.7,1.3000000000000007,116.79596935456314,0,8.217061209774702
6.3,5.244434545100135,-0.96155300250105424,0.25814990848699537,4.9862846366131395,0.0,121.80968471795,1,4.9862846366131395
3.8,3.561104221296119,-1.1268842618317814,0.6355707753967246,2.9255334458993945,0.0,128.88415127205062,1,2.9255334458993945
8.6,8.853024536331123,-2.3301903770221113,-1.6908386518972485,8.0,2.5438631882283715,128.34028808382226,1,10.543863188228372
3.8,3.2770040846937833,-0.93894669096892069,0.14324796146537455,3.1337561232284092,0.0,135.20653196059385,1,3.1337561232284092
8.6,9.608829413729193,-1.1861878198344251,0.7245283497389092,8.6,0.2843010639902843,136.32223089660357,1,8.884301063990284
6.3,5.129041536006448,-4.4290294505806838,-2.672262491714447,7.801304027720895,0.0,138.52092686888267,1,7.801304027720895
3.8,3.212972245918761,-1.5393127122857286,-1.115968966931669,4.32894121285043,0.0,144.19198565603224,1,4.32894121285043
6.3,6.3235428698028056,-1.0645916646270215,-0.5261756871247876,6.849718556927593,0.0,147.34226709910465,1,6.849718556927593
8.6,9.2849652413959,-1.1737693417628281,0.7068275253650746,8.1,0.478137716030826,148.76412938307382,1,8.578137716030826
6.3,6.558743401947585,-0.99521933299372745,0.36786875747064496,6.19087464447694,0.0,152.5732547385969,1,6.19087464447694
3.8,3.711810374137217,-0.92889959799392463,-0.004679676954475909,3.7164900510916934,0.0,158.8567646875052,1,3.7164900510916934
6.3,6.394306067358207,-0.98673332007525694,-0.3435320351389848,6.737838102497192,0.0,162.118926585008,1,6.737838102497192
3.7,3.713902189735868,-1.03784759866055,-0.4714844751807288,4.185386664916597,0.0,167.93353992009142,1,4.185386664916597
8.6,8.969013337557712,-1.6981605133888922,1.25278410708518,7.199999999999999,0.5162292304725327,170.2173106896189,1,7.716229230472532
6.2,6.547864887065334,-1.7672194862086394,-1.3078081416293674,7.855673028694701,0.0,172.3616376609242,1,7.855673028694701
3.6,3.9246557501416537,-1.5082474109418962,-1.0872015946239455,5.011857344765599,0.0,177.34978031615861,1,5.011857344765599
8.6,8.409018841690637,-1.5384438008909496,-1.1151744178050844,8.6,0.9241932594957216,177.8255870566629,1,9.524193259495721
6.2,7.132455126373661,-4.2575876362003386,-2.867544873626339,5.526459877927278,4.473540122072722,177.8255870566629,0,4.526459877927278
3.6,4.410634862938557,-1.0420217397299576,-0.4804307368874863,4.891065599826043,0.0,182.93452145683685,1,4.891065599826043
8.6,8.90750180644951,-0.98617915128631695,-0.3418825002885306,9.0,0.24938430673804035,183.6851371500988,1,9.24938430673804
7.1,5.177,-1.0815414623157902,0.5580697366511362,4.618930263348863,0.0,5.381069736651137,1,4.618930263348863
4.1,4.817,-1.1388105157969859,-0.6544326962172686,5.471432696217269,0.0,4.528567303782731,1,5.471432696217269
8.3,6.483,-0.96997350083973799,-3.5170000000000003,7.1,2.9000000000000004,0,0,6.772518351685047
2.2,5.109531415209119,-1.0958194620281489,-0.5835853030868945,5.693116718296014,0.0,4.306883281703986,1,5.693116718296014
8.1,6.483,-1.0478641835302593,-0.4926798623727464,6.1,0.8756798623727464,7.33120341933124,1,6.975679862372746
6.1,4.927542827716942,-1.029750069687241,-0.4536265333124847,5.381169361029427,0.0,11.950034058301814,1,5.381169361029427
3.5,5.370394045688961,-0.93517386464661312,0.11323717676281753,5.257156868926144,0.0,16.69287718937567,1,5.257156868926144
8.3,6.703227898480617,-1.7142588127105698,-1.2658245412541573,7.6,0.36905243973477475,18.723824749640897,1,7.969052439734774
7.6,5.130313888107622,-1.6933869388490108,-1.248891097009241,6.379204985116863,0.0,22.344619764524033,1,6.379204985116863
7.3,5.319777027675982,-1.098123717105804,-0.5875993083628117,5.907376336038793,0.0,26.43724342848524,1,5.907376336038793
6.3,7.2690514684212255,-1.3153434644678852,-2.7309485315787745,6.8999999999999995,3.1000000000000005,26.43724342848524,0,6.381107395995167
4.8,5.582433918514159,-1.7607165172679808,1.3027259028972011,4.279708015616958,0.0,32.157535412868285,1,4.279708015616958
6.5,7.2690514684212255,-0.97886953919463382,-2.7309485315787745,7.1,2.9000000000000004,32.157535412868285,0,6.949723152398225
6.8,5.688568208470753,-1.0531913764083338,-0.5035891040297393,6.192157312500492,0.0,35.96537810036779,1,6.192157312500492
7.5,7.2690514684212255,-0.94114401591225494,-0.15812324564521063,6.3999999999999995,1.0271747140664367,38.538203386301355,1,7.427174714066436
4.7,5.9136725379720465,-1.0488898356574066,0.4947989311401493,5.418873606831897,0.0,43.11932977946946,1,5.418873606831897
5.7,5.00011543991911,-1.4134060512496209,0.9942393903425222,4.005876049576588,0.0,49.113453729892875,1,4.005876049576588
7.1,7.339732559224634,-2.8836262163792914,-1.9970115538489566,5.8,3.536744113073591,49.77670961681928,1,9.33674411307359
6.3,5.6924974157524,-0.93250094902464764,-4.3075025842476,6.7783424840398645,3.2216575159601355,49.77670961681928,0,5.7783424840398645
6.4,4.555690432436003,-1.437045110751243,1.0182044856038885,3.5374859468321143,0.0,56.23922366998717,1,3.5374859468321143
4.3,5.6924974157524,-1.3971855786012444,-4.3075025842476,7.669952763587508,2.330047236412492,56.23922366998717,0,6.669952763587508
8.3,8.232396723795118,-1.1853728410230076,-1.7676032762048823,8.5,1.5,56.23922366998717,0,7.509016733883637
5.8,4.100553027371065,-1.1265553281285807,-0.6350426127411639,4.735595640112229,0.0,61.50362802987494,1,4.735595640112229
8.6,8.232396723795118,-2.9669170143888497,-2.039113786012278,7.8999999999999995,2.371510509807396,61.23211752006755,1,10.271510509807396
6.8,5.6924974157524,-1.0410792715491792,0.47842540626917884,5.214072009483221,0.0,66.01804551058433,1,5.214072009483221
4.3,4.384417075266366,-1.4384313310181507,-1.0195923406403287,5.404009415906694,0.0,70.61403609467763,1,5.404009415906694
7.8,9.143880586142606,-0.9839471841511086,0.33515665688493357,7.0,1.8087239292576722,71.80531216541996,1,8.808723929257672
6.3,5.478641259150077,-1.2727203439995673,0.8375470048762104,4.641094254273867,0.0,77.1642179111461,1,4.641094254273867
4.0,4.840174851532592,-2.5301323494913648,1.8074448702468011,3.032729981285791,0.0,84.1314879298603,1,3.032729981285791
7.6,8.99406556051504,-1.0691646541506512,0.5349679120726325,7.0,1.4590976484424072,85.67239028141789,1,8.459097648442407
5.2,5.104257747970411,-0.96595240815061911,-0.27498553172500984,5.379243279695421,0.0,90.29314700172247,1,5.379243279695421
4.6,4.032246994532272,-0.95302456254026668,0.2219046012227901,3.810342393309482,0.0,96.48280460841299,1,3.810342393309482
