beh,opb,clh,rpe,cob,coe,cmr,sve,ecm,ecv,sib
8.3,8.3,-3.79780796758,1.26017761963,8.3,-1.3,124.90000000000002,-0.039822380375,2.00034587372,1.73982238037,7.0
4.8,4.2,-4.47820507955,-1.20950661072,3.5,6.5,124.90000000000002,5.29049338928,1.73612735738,1.20950661072,2.5
2.7,4.4,-3.66749560317,4.00483858488,4.3,0.0,130.60000000000002,4.00483858488,2.02404084171,1.69516141512,4.3
8.3,8.3,-3.480748334,-0.777362581363,8.7,0.2,131.70000000000002,-0.577362581363,2.00034587372,1.87736258136,8.9
4.2,4.2,-3.95195271392,2.76477769852,5.8,0.0,135.9,2.76477769852,1.73612735738,1.43522230148,5.8
2.6,4.4,-4.56301921947,5.48476752977,3.2,0.0,142.70000000000002,5.48476752977,2.02404084171,1.31523247023,3.2
8.8,8.3,-3.5526802451,-0.745490715528,8.0,0.9,143.8,0.154509284472,2.00034587372,1.84549071553,8.9
3.1,4.2,-3.91848524621,4.9479039221,3.6,0.0,150.20000000000002,4.9479039221,1.73612735738,1.4520960779,3.6
1.8,4.4,-4.7934672877,2.0807718106,6.7,0.0,153.50000000000003,2.0807718106,2.02404084171,1.2192281894,6.7
5.4,4.2,-5.06784738253,2.23692005003,6.8,0.0,156.70000000000002,2.23692005003,1.73612735738,0.96307994997,6.8
8.7,8.3,-3.21956732968,-0.487857438152,8.3,0.2,158.20000000000002,-0.287857438152,2.00034587372,1.98785743815,8.5
3.0,4.4,-3.58091168723,3.55868575842,4.7,0.0,163.50000000000003,3.55868575842,2.02404084171,1.74131424158,4.7
8.7,8.3,-3.82848983606,1.17471404721,8.9,-1.8,166.40000000000003,-0.625285952785,2.00034587372,1.72528595279,7.1
4.2,4.2,-3.46003004891,-1.6549601387,4.6,5.4,166.40000000000003,3.7450398613,1.73612735738,1.6549601387,3.6
8.8,8.3,-3.25728594856,-0.571966092187,8.1,0.5,167.80000000000004,-0.0719660921874,2.00034587372,1.97196609219,8.6
4.0,4.2,-3.89636484542,-1.46539262343,4.7,5.3,167.80000000000004,3.83460737657,1.73612735738,1.46539262343,3.7
3.1,4.4,-5.99350271017,7.19110205584,2.1,0.0,175.70000000000005,7.19110205584,2.02404084171,0.708897944163,2.1
8.9,8.3,-3.45028945284,-0.688110121616,8.6,0.2,176.90000000000003,-0.488110121616,2.00034587372,1.88811012162,8.8
4.5,4.2,-3.89244634553,3.33406337226,5.2,0.0,181.70000000000005,3.33406337226,1.73612735738,1.46593662774,5.2
3.1,4.4,-5.29672314059,1.8904851729,7.1,0.0,184.60000000000005,1.8904851729,2.02404084171,1.0095148271,7.1
8.6,8.3,-3.58977412553,-0.827275012619,8.3,0.7,185.60000000000005,-0.127275012619,2.00034587372,1.82727501262,9.0
4.0,4.2,-3.67575065189,4.13763128948,4.3,0.0,191.30000000000004,4.13763128948,1.73612735738,1.56236871052,4.3
2.9,4.4,-3.2561689745,3.41277964232,4.7,0.0,196.60000000000005,3.41277964232,2.02404084171,1.88722035768,4.7
8.5,8.3,-3.73708889454,1.03696019948,9.1,-1.9,199.40000000000006,-0.863039800523,2.00034587372,1.76303980052,7.2
4.9,4.2,-3.71411693684,-1.51646475453,5.9,4.1,0,2.58353524547,1.56238514847,1.51646475453,4.9
8.4,4.8,-3.41861273685,3.45563320481,4.8,0.0,5.2,3.45563320481,1.74436679519,1.74436679519,4.8
6.7,8.3,-5.67490868714,3.76983279441,5.1,0.2,4.7,3.96983279441,2.00034587372,0.930167205589,5.3
6.5,4.2,-3.89970786139,-1.43526155708,4.2,5.8,4.7,4.36473844292,1.56238514847,1.43526155708,3.2
5.9,4.8,-6.60541031681,1.3202470783,8.3,0.0,6.3999999999999995,1.3202470783,1.88604775659,0.379752921699,8.3
4.7,4.2,-4.17214394817,2.88297987333,5.8,0.0,10.6,2.88297987333,1.56238514847,1.31702012667,5.8
5.0,4.8,-4.21410049865,5.19209086764,3.4,0.0,17.2,5.19209086764,1.88604775659,1.40790913236,3.4
6.6,8.3,-4.98296112471,-0.828288795162,7.0,2.6,17.6,1.77171120484,2.00034587372,1.22828879516,9.6
5.3,4.2,-4.0961786973,5.74822803704,2.9,0.0,24.700000000000003,5.74822803704,1.56238514847,1.35177196296,2.9
5.0,4.8,-3.44177397694,3.35599641343,4.9,0.0,29.800000000000004,3.35599641343,1.88604775659,1.74400358657,4.9
7.3,8.3,-3.73152417869,-0.866085983318,7.2,1.9,30.700000000000003,1.03391401668,2.00034587372,1.76608598332,9.1
4.8,2.9,-3.84270473053,3.33406337226,5.2,0.0,35.5,3.33406337226,1.58744931248,1.46593662774,5.2
5.0,4.8,-3.46254139622,3.25976535344,5.0,0.0,40.5,3.25976535344,1.88604775659,1.74023464656,5.0
5.2,4.8,-3.49054479701,3.16691824564,5.1,0.0,45.4,3.16691824564,1.88604775659,1.73308175436,5.1
7.0,8.3,-3.27165497013,0.137023114104,5.8,2.1,47.5,2.2370231141,2.00034587372,1.9629768859,7.9
4.7,5.2,-3.56805787895,-1.58744931248,3.9,6.1,47.5,4.51255068752,1.60263322601,1.58744931248,2.9
5.2,4.8,-4.26058644081,2.29338030684,6.3,0.0,51.2,2.29338030684,1.88604775659,1.40661969316,6.3
6.9,8.3,-3.37210356042,0.37999372425,8.2,-0.5,53.5,-0.12000627575,2.00034587372,1.92000627575,7.7
4.8,5.2,-3.62767111773,4.03988702398,4.4,0.0,59.1,4.03988702398,1.60263322601,1.56011297602,4.4
7.5,8.3,-3.2603521911,0.131405166426,8.4,-0.5,61.2,-0.368594833574,2.00034587372,1.96859483357,7.9
5.0,4.8,-3.20266389054,3.03707459757,5.1,0.0,66.10000000000001,3.03707459757,1.88604775659,1.86292540243,5.1
8.5,8.3,-3.24830441286,0.126017554603,7.2,0.7,68.2,0.826017554603,2.00034587372,1.9739824454,7.9
4.7,4.4,-4.07494451889,3.02684270024,5.6,0.0,72.60000000000001,3.02684270024,1.725748344,1.37315729976,5.6
5.0,5.1,-5.90049648325,7.19110205584,2.1,0.0,80.50000000000001,7.19110205584,1.98744546093,0.708897944163,2.1
4.7,4.4,-4.65550559213,-1.12599879832,3.3,6.7,80.50000000000001,5.57400120168,1.725748344,1.12599879832,2.3
5.0,5.1,-4.71616262542,2.0807718106,6.7,0.0,83.80000000000001,2.0807718106,1.98744546093,1.2192281894,6.7
8.5,8.3,-4.73293245834,2.46409088589,7.6,-1.4,87.60000000000001,1.06409088589,2.00034587372,1.33590911411,6.2
4.7,4.4,-3.93528306157,2.76477769852,5.8,0.0,91.80000000000001,2.76477769852,1.725748344,1.43522230148,5.8
5.0,5.1,-4.38484343902,2.23748651441,6.4,0.0,95.4,2.23748651441,1.98744546093,1.36251348559,6.4
8.5,8.3,-3.382413607,-0.717528802519,8.3,0.5,96.60000000000001,-0.217528802519,2.00034587372,1.91752880252,8.8
4.7,4.4,-3.72526143007,-1.5280423602,4.7,5.3,96.60000000000001,3.7719576398,1.725748344,1.5280423602,3.7
5.0,5.1,-4.61264397423,5.63415035609,3.1,0.0,103.50000000000001,5.63415035609,1.98744546093,1.26584964391,3.1
8.7,8.3,-3.33816355404,0.364413981556,7.0,0.7,105.80000000000001,1.06441398156,2.00034587372,1.93558601844,7.7
5.0,5.1,-3.73050268912,2.75187287891,5.6,0.0,110.20000000000002,2.75187287891,1.98744546093,1.64812712109,5.6
8.5,8.3,-3.81627048734,-0.830576458002,7.9,1.2,111.10000000000002,0.369423541998,2.00034587372,1.730576458,9.1
4.9,4.4,-4.28320950995,2.81323983757,5.9,0.0,115.20000000000002,2.81323983757,1.725748344,1.28676016243,5.9
8.3,8.3,-7.13019266947,6.19487482943,8.4,-4.9,121.70000000000002,1.29487482943,2.00034587372,0.305125170568,3.5
4.9,4.4,-4.56198317122,-1.1687306719,3.4,6.6,121.70000000000002,5.4312693281,1.725748344,1.1687306719,2.4
5.0,5.1,-3.80127146443,4.97921514207,3.4,0.0,128.3,4.97921514207,1.98744546093,1.62078485793,3.4
8.7,8.3,-3.3036325984,0.349473008312,6.2,1.5,130.60000000000002,1.84947300831,2.00034587372,1.95052699169,7.7
4.8,4.4,-3.75737234265,4.88582265078,3.6,0.0,137.00000000000003,4.88582265078,1.725748344,1.51417734922,3.6
5.0,5.1,-2.9619065307,2.91255453907,5.1,0.0,141.90000000000003,2.91255453907,1.98744546093,1.98744546093,5.1
8.5,8.3,-3.19427225879,-0.198078574736,8.1,0.1,143.70000000000005,-0.0980785747361,2.00034587372,1.99807857474,8.2
4.8,4.4,-4.03929046005,3.10110968984,5.5,0.0,148.20000000000005,3.10110968984,1.725748344,1.39889031016,5.5
5.0,5.1,-4.13224455662,4.90864847596,3.6,0.0,154.60000000000005,4.90864847596,2.10686019703,1.49135152404,3.6
4.7,4.4,-4.16871871094,2.95415636946,5.7,0.0,158.90000000000006,2.95415636946,1.725748344,1.34584363054,5.7
8.5,8.3,-3.18823107603,-0.300345873721,8.1,0.2,160.60000000000005,-0.100345873721,2.00034587372,2.00034587372,8.3
5.0,5.1,-6.93417923962,8.40916461904,1.3,0.0,169.30000000000004,8.40916461904,2.10686019703,0.290835380956,1.3
8.5,8.4,-3.50287281389,0.63542670713,8.1,-0.6,171.80000000000004,0.0354267071305,1.99711818827,1.86457329287,7.5
4.7,4.4,-3.75461392856,2.97396419256,5.5,0.0,176.30000000000004,2.97396419256,1.725748344,1.52603580744,5.5
8.5,8.4,-3.89563751317,-0.796522823224,8.1,1.0,177.20000000000005,0.203477176776,1.99711818827,1.69652282322,9.1
4.7,4.4,-3.70945000432,-1.54874048846,4.9,5.1,177.20000000000005,3.55125951154,1.725748344,1.54874048846,3.9
5.0,5.1,-3.6051422374,3.07742167232,5.2,0.0,182.00000000000006,3.07742167232,2.10686019703,1.72257832768,5.2
8.5,8.4,-3.90379432575,-0.892376200375,8.8,0.4,182.80000000000007,-0.492376200375,1.99711818827,1.69237620037,9.2
4.7,4.4,-3.70645904916,-1.54857818712,6.8,3.2,182.80000000000007,1.65142181288,1.725748344,1.54857818712,5.8
5.0,5.1,-3.52510991233,2.63904609088,5.6,0.0,187.20000000000007,2.63904609088,2.10686019703,1.76095390912,5.6
8.5,8.4,-3.58837321781,-0.827275012619,8.7,0.3,188.20000000000007,-0.527275012619,1.99711818827,1.82727501262,9.0
4.9,4.4,-3.68663336142,-1.55564931424,5.5,4.5,188.20000000000007,2.94435068576,1.725748344,1.55564931424,4.5
5.0,5.1,-3.92533217451,2.60750268313,5.8,0.0,192.40000000000006,2.60750268313,2.10686019703,1.59249731687,5.8
9.0,8.4,-5.05850647262,-0.79432895456,8.4,1.2,192.80000000000007,0.40567104544,1.99711818827,1.19432895456,9.6
5.3,4.2,-3.62310454613,4.44440696055,4.0,0.0,6.0,4.44440696055,1.56238514847,1.55559303945,4.0
3.9,4.8,-4.10652871963,2.35138384229,6.2,0.0,3.8,2.35138384229,1.74436679519,1.44861615771,6.2
7.0,8.3,-3.25168447692,-0.571966092187,5.1,3.5,1.4000000000000004,2.92803390781,2.00034587372,1.97196609219,8.6
4.2,4.0,-3.65303795323,4.55125951154,3.9,0.0,7.5,4.55125951154,1.73781372483,1.54874048846,3.9
4.3,4.8,-3.63711207035,4.24779530559,4.1,0.0,13.4,4.24779530559,1.74436679519,1.65220469441,4.1
3.9,4.0,-4.3659474874,6.15174323052,2.6,0.0,20.8,6.15174323052,1.73781372483,1.24825676948,2.6
3.4,4.1,-3.60536311977,2.82852927969,5.5,0.0,25.3,2.82852927969,1.82636430194,1.67147072031,5.5
7.1,8.3,-3.37624862772,-0.717528802519,4.9,3.9,26.5,3.18247119748,2.00034587372,1.91752880252,8.8
2.7,4.0,-4.08551433207,3.02684270024,5.6,0.0,30.9,3.02684270024,1.73781372483,1.37315729976,5.6
3.1,4.1,-4.03270018463,4.90864847596,3.6,0.0,37.3,4.90864847596,1.82636430194,1.49135152404,3.6
4.5,8.3,-6.65396863494,5.29261001921,5.6,-1.4,43.099999999999994,3.89261001921,2.00034587372,0.507389980785,4.2
3.0,4.0,-3.65101953708,-1.56236871052,5.3,4.7,43.099999999999994,3.13763128948,1.73781372483,1.56236871052,4.3
3.3,4.1,-3.96342411354,2.47433941137,6.0,0.0,47.099999999999994,2.47433941137,1.82636430194,1.52566058863,6.0
3.1,4.1,-3.62041565905,4.12470411074,4.2,0.0,52.89999999999999,4.12470411074,1.82636430194,1.67529588926,4.2
6.1,8.3,-4.10318243361,-0.904394307623,8.1,1.2,53.599999999999994,0.295605692377,2.00034587372,1.60439430762,9.3
3.4,4.0,-3.64738058941,4.23761485153,4.2,0.0,59.39999999999999,4.23761485153,1.73781372483,1.56238514847,4.2
3.1,4.2,-4.47074310137,5.48476752977,3.2,0.0,66.19999999999999,5.48476752977,1.8444087578,1.31523247023,3.2
7.5,8.3,-4.10435993204,1.59669921851,7.1,-0.3,69.39999999999999,1.29669921851,2.00034587372,1.60330078149,6.8
3.2,4.0,-3.80930947227,-1.49831159339,5.3,4.7,69.39999999999999,3.20168840661,1.73781372483,1.49831159339,4.3
7.5,8.3,-3.23326906761,0.0210323526914,8.2,-0.2,71.39999999999999,-0.178967647309,2.00034587372,1.97896764731,8.0
3.5,4.2,-3.82399258294,4.50334863727,3.9,0.0,77.49999999999999,4.50334863727,1.8444087578,1.59665136273,3.9
8.3,8.3,-5.3930143981,-0.750478322321,7.7,2.0,77.79999999999998,1.24952167768,2.00034587372,1.05047832232,9.7
3.4,4.0,-4.47811445775,-1.20950661072,3.5,6.5,77.79999999999998,5.29049338928,1.73781372483,1.20950661072,2.5
4.0,4.2,-3.91991230017,2.53957898854,5.9,0.0,81.89999999999998,2.53957898854,1.8444087578,1.56042101146,5.9
3.4,4.0,-7.12575763982,0.629307216986,9.3,0.0,82.59999999999998,0.629307216986,1.73781372483,0.0706927830141,9.3
3.9,4.2,-4.18016722346,5.04913703282,3.5,0.0,89.09999999999998,5.04913703282,1.8444087578,1.45086296718,3.5
5.1,8.3,-4.83546784256,2.60995488334,7.5,-1.4,92.99999999999999,1.20995488334,2.00034587372,1.29004511666,6.1
6.2,4.0,-3.88047019235,3.33406337226,5.2,0.0,97.79999999999998,3.33406337226,1.73781372483,1.46593662774,5.2
3.8,4.2,-4.84656380896,2.03158764071,6.8,0.0,100.99999999999999,2.03158764071,1.8444087578,1.16841235929,6.8
7.5,8.3,-3.19305816501,-0.397118188271,7.9,0.5,102.59999999999998,0.102881811729,2.00034587372,1.99711818827,8.4
3.9,4.0,-5.72510562274,1.82380491182,7.5,0.0,105.09999999999998,1.82380491182,1.73781372483,0.676195088183,7.5
3.4,4.2,-3.51818311833,3.25976535344,5.0,0.0,110.09999999999998,3.25976535344,1.8444087578,1.74023464656,5.0
8.1,8.3,-3.72891249397,-0.866085983318,5.1,4.0,110.99999999999999,3.13391401668,2.00034587372,1.76608598332,9.1
3.5,5.0,-3.60212546177,2.9912307074,5.3,0.0,115.69999999999999,2.9912307074,1.87388502605,1.7087692926,5.3
8.1,8.3,-3.22983802705,0.020170026231,8.6,-0.6,117.69999999999999,-0.579829973769,2.00034587372,1.97982997377,8.0
3.2,4.0,-3.80844269224,-1.50047824193,3.6,6.4,117.69999999999999,4.89952175807,1.73781372483,1.50047824193,2.6
8.3,8.3,-3.30275170684,-0.548515482408,8.5,0.1,119.1,-0.448515482408,2.00034587372,1.94851548241,8.6
3.6,4.0,-4.23220431298,2.88297987333,5.8,0.0,123.3,2.88297987333,1.73781372483,1.31702012667,5.8
3.6,5.0,-3.55453509629,3.16691824564,5.1,0.0,128.2,3.16691824564,1.87388502605,1.73308175436,5.1
9.0,8.3,-3.64866312392,0.901006343033,7.9,-0.6,130.89999999999998,0.301006343033,2.00034587372,1.79899365697,7.3
