beh,opb,clh,rpe,cob,coe,cmr,otb,sib
4.0,5.131915,-0.13958419036512348,0.07922308370483933,5.052691916295161,0.0,4.947308083704839,1,5.052691916295161
4.5,4.959574,-1.2076696693699585,0.7392999097298274,4.2202740902701725,0.0,5.7797259097298275,1,4.2202740902701725
7.5,6.554348,-0.85357576261757429,-3.445652,6.0,4.0,0,0,6.787722872771424
5.0,5.0732899180584194,-0.044953854914939889,0.020741536396625904,5.0525483816617935,0.0,4.9474516183382065,1,5.0525483816617935
4.0,4.412492066799928,-4.5569505748052039,-5.587507933200072,2.6033365575111187,7.396663442488881,4.9474516183382065,0,1.6033365575111187
5.0,5.057941181124916,-0.11173002227095656,0.062009207822644186,4.995931973302272,0.0,9.951519645035933,1,4.995931973302272
4.1,4.412492066799928,-1.7308681605302259,-1.0494212786914048,5.4619133454913324,0.0,14.4896062995446,1,5.4619133454913324
6.5,6.554348,-0.46074374656372824,-0.2873466303115064,6.1,0.7416946303115068,17.647911669233096,1,6.8416946303115065
4.5,5.01205436733616,-0.02644434351148903,-4.98794563266384,6.0027517089868665,3.9972482910131335,17.647911669233096,0,5.0027517089868665
3.8,5.189063813031567,-1.0885287912529955,0.6656708470535442,4.523392965978023,0.0,23.124518703255074,1,4.523392965978023
6.0,6.766984506430515,-0.98121143159466473,0.5993487187846958,2.6,3.56763578764582,26.956882915609256,1,6.167635787645819
5.0,5.01205436733616,-0.032391102073680497,-4.98794563266384,6.042389410953637,3.9576105890463626,26.956882915609256,0,5.042389410953637
4.0,4.696467386211944,-3.5609936971797915,-1.9417555894801826,6.638222975692127,0.0,30.31865993991713,1,6.638222975692127
4.0,6.13336652242728,-0.4819472967489008,0.2908034834500137,5.842563038977266,0.0,34.476096900939865,1,5.842563038977266
7.0,6.32346645452984,-0.6942762950618846,-3.6765335454701598,7.6,2.4000000000000004,34.476096900939865,0,5.901443650122403
5.5,5.01205436733616,-0.029131146926079585,-4.98794563266384,6.040433437865077,3.959566562134923,34.476096900939865,0,5.040433437865077
4.0,5.9181719446742695,-1.0803082961740893,-0.37644310144558446,6.294615046119854,0.0,38.181481854820014,1,6.294615046119854
7.0,6.32346645452984,-0.36781351674207335,-3.6765335454701598,6.0,4.0,38.181481854820014,0,6.555054946948354
6.0,5.01205436733616,-1.8100596522579664,0.8369162071345109,4.175138160201649,0.0,44.006343694618366,1,4.175138160201649
7.1,6.32346645452984,-0.33970484100795351,-3.6765335454701598,7.3,2.7,44.006343694618366,0,6.538189741507882
3.9,6.196739839744002,-0.50808166650084252,0.30695452395671374,5.889785315787289,0.0,48.11655837883108,1,5.889785315787289
7.0,6.32346645452984,-3.823212022748566,-2.3048275960224087,8.299999999999999,0.32829405055225,49.48826432827883,1,8.628294050552249
6.0,4.392736374056621,-0.43829209235317834,0.26382456713345714,4.128911806923164,0.0,55.35935252135567,1,4.128911806923164
3.9,5.969593492016034,-2.3112252132989051,-1.1531516761513432,7.122745168167377,0.0,58.23660735318829,1,7.122745168167377
