opb,clh,rpe,cob,coe,cmr,sve
5.131915,-1.78913384852,-4.868085,5.0,5.0,0.0,0.131915
4.959574,-0.730126306805,0.459574,4.5,0.0,5.5,0.459574
6.554348,-2.05951585058,-0.945652,6.0,1.5,2.5,0.554348
4.45530578001,-1.3941593897,-0.544694219991,5.0,0.0,7.5,-0.544694219991
4.68486078773,-1.08497660934,0.684860787729,4.0,0.0,13.5,0.684860787729
4.78090013234,-0.853862339112,-0.219099867657,5.0,0.0,18.5,-0.219099867657
4.27548099915,-0.282650055249,0.175480999151,4.1,0.0,24.4,0.175480999151
7.11961735512,-0.982211364946,0.619617355122,6.1,0.4,27.9,1.01961735512
4.91186843876,-0.654985047924,-5.08813156124,5.5,4.5,27.9,-0.588131561242
4.17058614224,-0.589961104196,0.370586142241,3.8,0.0,34.1,0.370586142241
6.74923723352,-1.18637625862,0.749237233521,2.6,3.4,38.1,4.14923723352
4.66567152195,-0.66297676433,-5.33432847805,6.0,4.0,38.1,-1.33432847805
3.94906597452,-0.574804954089,-0.0509340254756,4.0,0.0,44.1,-0.0509340254756
3.97951210453,-0.524282105252,-0.0204878954676,4.0,0.0,50.1,-0.0204878954676
6.30137602472,-1.64959315931,-3.69862397528,7.6,2.4,50.1,-1.29862397528
4.86551844575,-1.03329918693,-5.13448155425,6.5,3.5,50.1,-1.63448155425
3.99175887127,-0.503959603034,-0.00824112873016,4.0,0.0,56.1,-0.00824112873016
6.71898284412,-0.597202399371,-0.28101715588,6.0,1.0,59.1,0.71898284412
5.24478373468,-1.18225908187,-0.755216265319,6.0,0.0,63.1,-0.755216265319
6.88696259405,-0.843802182487,-3.11303740595,7.3,2.7,63.1,-0.413037405948
3.99668505714,-0.15853818814,0.0966850571424,3.9,0.0,69.2,0.0966850571424
7.01430702633,-0.514025461245,-2.98569297367,8.3,1.7,69.2,-1.28569297367
5.69621894687,-0.994383802168,-0.303781053132,6.0,0.0,73.2,-0.303781053132
3.93889096386,-0.067506433937,0.0388909638599,3.9,0.0,79.3,0.0388909638599
5.87780595774,-1.52276397112,-0.622194042263,6.5,0.0,82.8,-0.622194042263
3.91564364872,-0.630266555093,-0.0843563512848,4.0,0.0,88.8,-0.0843563512848
7.0057549125,-1.47716771189,-2.9942450875,8.3,1.7,88.8,-1.2942450875
6.24972631008,-0.905592733405,-0.250273689923,6.5,0.0,92.3,-0.250273689923
3.96606818152,-0.546591189861,-0.033931818485,4.0,0.0,98.3,-0.033931818485
7.60007108742,-0.743913172335,-2.39992891258,9.0,1.0,98.3,-1.39992891258
6.39932896233,-0.657339435421,-0.100671037672,6.5,0.0,101.8,-0.100671037672
3.98635113672,-0.512933293787,-0.0136488632825,4.0,0.0,107.8,-0.0136488632825
7.83913107831,-1.68274462192,-1.16086892169,7.7,1.3,108.8,0.139131078314
3.9945098295,-0.499394614094,-0.00549017050138,4.0,0.0,114.8,-0.00549017050138
8.53304768479,-0.058302656972,0.0330476847852,8.2,0.3,116.3,0.333047684785
6.45950570022,-0.557481087861,-0.0404942997764,6.5,0.0,119.8,-0.0404942997764
8.51329322599,-0.0271873139473,0.0132932259919,4.6,3.9,121.3,3.91329322599
6.48371141937,-3.9183548881,2.48371141937,4.0,0.0,127.3,2.48371141937
3.99779161301,-0.493948764257,-0.00220838699241,4.0,0.0,133.3,-0.00220838699241
8.50534711761,-0.0146713604294,0.0053471176096,6.2,2.3,134.8,2.30534711761
4.99905749558,-2.98097477517,-1.50094250442,6.5,0.0,138.3,-1.50094250442
3.99911169005,-0.491758204976,-0.000888309954494,4.0,0.0,144.3,-0.000888309954494
8.50215084485,-0.00963689584597,-1.49784915515,8.9,1.1,144.3,-0.397849155145
5.89625519785,-1.49214897443,-0.603744802147,6.5,0.0,147.8,-0.603744802147
3.99964268284,-0.490877066108,-0.000357317163144,4.0,0.0,153.8,-0.000357317163144
6.25714740235,-0.893278041092,-0.242852597649,6.5,0.0,157.3,-0.242852597649
8.50086516399,-0.491719796147,0.000865163987031,8.1,0.4,158.8,0.400865163987
3.99985627139,-0.49052263347,-0.000143728610078,4.0,0.0,164.8,-0.000143728610078
8.50034800684,-0.00679723702281,0.00034800684146,8.4,0.1,166.3,0.100348006841
6.40231405061,-1.90001973162,1.20231405061,5.2,0.0,171.1,1.20231405061
8.50013998359,-0.655993612335,-0.099860016409,8.6,4.4408920985e-16,172.5,-0.099860016409
5.68362336097,-1.34716869296,-4.31637663903,7.2,2.8,172.5,-1.51637663903
3.99994218606,-5.3026915671,-2.90005781394,6.9,-4.4408920985e-16,175.6,-2.90005781394
8.55983192849,-3.25070026401,-1.44016807151,7.2,2.8,175.6,1.35983192849
5.99229070344,-0.260001029119,-0.0077092965574,6.0,0.0,179.6,-0.0077092965574
5.73346975255,-2.73664563153,-4.26653024745,5.0,5.0,179.6,0.733469752546
7.3285546025,-1.69579365075,-1.1714453975,8.2,0.3,181.1,-0.8714453975
5.99689898333,-1.32513888944,-0.503101016669,6.5,0.0,184.6,-0.503101016669
4.69727744381,-1.64735870107,0.697277443805,4.0,0.0,190.6,0.697277443805
8.02879336306,-1.27221278929,-0.471206636935,8.3,0.2,192.1,-0.271206636935
5.131915,-1.00158144452,-4.868085,5.5,4.5,0.0,-0.368085
4.959574,-1.38707662965,-0.540426,5.5,0.0,4.5,-0.540426
6.554348,-1.56169052279,-0.645652,7.0,0.2,2.8,-0.445652
4.75418388481,-1.72790463438,-0.74581611519,5.5,0.0,7.3,-0.74581611519
5.28261699733,-0.451400481091,0.28261699733,5.0,0.0,12.3,0.28261699733
5.20000009889,-0.00624924552877,9.88855841655e-08,5.2,0.0,17.1,9.88855841655e-08
5.11368093224,-0.815350395918,0.513680932237,4.6,0.0,22.5,0.513680932237
6.94029049224,-1.48730516502,-3.05970950776,8.1,1.9,22.5,-1.15970950776
5.20000003978,-1.89637492202,1.20000003978,4.0,0.0,28.5,1.20000003978
4.80662496524,-1.59178891237,1.00662496524,3.8,0.0,34.7,1.00662496524
