opb,clh,rpe,cob,coe,cmr,sve
4.69444444444,-1.99435852309,-1.30555555556,5.0,1.0,4.0,-0.305555555556
4.03888888889,-2.64036386646,-1.96111111111,2.4,3.6,4.0,1.63888888889
6.35555555556,-1.05819823735,0.355555555556,5.9,0.1,4.0,0.455555555556
4.66703636391,-1.13447862766,-0.432963636093,4.8,0.3,8.9,-0.132963636093
4.01148080835,-1.68194078306,-0.988519191648,2.0,3.0,13.9,2.01148080835
6.32814747502,-1.03118944103,-3.67185252498,8.1,1.9,13.9,-1.77185252498
4.63962828337,-1.3381325595,0.63962828337,0.1,3.9,19.9,4.53962828337
3.98407272781,-0.723517699665,-0.0159272721857,0.1,3.9,25.9,3.88407272781
6.46584082006,-1.38329912897,-3.53415917994,6.1,3.9,25.9,0.365840820063
4.61222020283,-1.31112376318,0.612220202833,3.9,0.1,31.9,0.712220202833
3.95666464728,-1.55200711155,0.856664647277,0.1,3.0,38.8,3.85666464728
6.60353416511,-1.41268233007,0.603534165107,6.0,0.0,42.8,0.603534165107
4.5848121223,-2.26954684657,-5.4151878777,4.5,5.5,42.8,0.0848121222952
3.92925656674,-0.777535292312,-0.0707434332603,2.0,2.0,48.8,1.92925656674
6.57612608457,-1.27555546837,-3.42387391543,6.6,3.4,48.8,-0.0238739154301
4.72250546734,-1.50542436964,0.72250546734,4.0,0.0,54.8,0.72250546734
3.9018484862,-1.78997596835,-1.0981515138,2.0,3.0,59.8,1.9018484862
6.71381942961,-1.4986533178,-3.28618057039,7.6,2.4,59.8,-0.886180570386
4.6950973868,-1.10682640112,-0.404902613198,0.1,5.0,64.7,4.5950973868
3.87444040567,-1.81698476468,-1.12555959433,0.1,4.9,69.7,3.77444040567
6.85151277466,-0.982363516405,-3.14848722534,7.2,2.8,69.7,-0.348487225341
4.66768930627,-1.36578478604,0.667689306265,4.0,0.0,75.7,0.667689306265
3.84703232513,-1.843993561,-1.15296767487,0.1,4.9,80.7,3.74703232513
6.9892061197,-1.73015466089,-1.0107938803,7.5,0.5,82.7,-0.510793880297
4.64028122573,-0.747516861883,0.0402812257278,2.0,2.6,88.1,2.64028122573
3.81962424459,-0.885570477606,-0.18037575541,3.5,0.5,94.1,0.31962424459
6.96179803917,-1.3367270158,-3.03820196083,8.3,1.7,94.1,-1.33820196083
4.61287314519,-1.08930960212,-5.38712685481,5.1,4.9,94.1,-0.48712685481
3.79221616405,-0.912579273929,-0.207783835947,2.5,1.5,100.1,1.29221616405
7.09949138421,-3.20324939455,-2.90050861579,7.2,2.8,100.1,-0.10050861579
4.75056649023,-1.2146025193,-5.24943350977,6.5,3.5,100.1,-1.74943350977
3.76480808352,-0.939588070252,-0.235191916484,0.3,3.7,106.1,3.46480808352
7.23718472925,-1.82868048095,-2.76281527075,8.3,1.7,106.1,-1.06281527075
4.88825983528,-1.41907917642,-0.611740164721,0.1,5.4,110.6,4.78825983528
3.73740000298,-1.16368324252,-0.462599997021,2.8,1.4,116.4,0.937400002979
