opb,clh,rpe,cob,coe,cmr,sve
4.69444444444,-3.56920722898,-1.30555555556,5.0,1.0,4.0,-0.305555555556
4.03888888889,-5.40962147815,-1.96111111111,2.4,3.6,4.0,1.63888888889
6.35555555556,-0.520324499169,0.355555555556,5.9,0.1,4.0,0.455555555556
5.54383888889,-0.694144805003,0.443838888889,4.8,0.3,8.9,0.743838888889
5.31478777778,-0.440057167455,0.314787777778,2.0,3.0,13.9,3.31478777778
6.12423111111,-0.0648717635036,-3.87576888889,8.1,1.9,13.9,-1.97576888889
5.25507730778,-2.29138524385,1.25507730778,0.1,3.9,19.9,5.15507730778
5.10998684956,-2.00571787188,1.10998684956,0.1,3.9,25.9,5.00998684956
6.12423111111,-0.533484476468,-3.87576888889,6.1,3.9,25.9,0.0242311111111
4.43852401134,-0.683680387694,0.438524011338,3.9,0.1,31.9,0.538524011338
4.38782940523,-2.3558705706,1.28782940523,0.1,3.0,38.8,4.28782940523
6.12423111111,-0.252743319814,0.124231111111,6.0,0.0,42.8,0.124231111111
4.15322028956,-2.09083982503,-5.84677971044,4.5,5.5,42.8,-0.346779710439
3.54996759419,-1.16740164295,-0.450032405811,2.0,2.0,48.8,1.54996759419
6.04340635022,0.0942634223379,-3.95659364978,6.6,3.4,48.8,-0.556593649778
4.15322028956,-0.3341278747,0.153220289561,4.0,0.0,54.8,0.153220289561
3.84275867741,-3.15282813587,-1.15724132259,2.0,3.0,59.8,1.84275867741
6.04340635022,-0.0258349512322,-3.95659364978,7.6,2.4,59.8,-1.55659364978
4.05353516917,-2.84183293159,-1.04646483083,0.1,5.0,64.7,3.95353516917
4.59565988189,-1.03912458596,-0.404340118113,0.1,4.9,69.7,4.49565988189
6.04340635022,-1.22221419748,-3.95659364978,7.2,2.8,69.7,-1.15659364978
4.73436518811,-1.26615957015,0.734365188109,4.0,0.0,75.7,0.734365188109
4.85872356273,-0.300596565624,-0.141276437269,0.1,4.9,80.7,4.75872356273
6.04340635022,-2.942644305,-1.95659364978,7.5,0.5,82.7,-1.45659364978
4.25658719673,-0.868076537567,-0.343412803275,2.0,2.6,88.1,2.25658719673
4.95063801282,-1.69197729945,0.950638012818,3.5,0.5,94.1,1.45063801282
7.31636617877,-0.700252331946,-2.68363382123,8.3,1.7,94.1,-0.983633821232
4.48001156654,-1.36379700413,-5.51998843346,5.1,4.9,94.1,-0.619988433464
4.33215292168,-0.474247251922,0.332152921679,2.5,1.5,100.1,1.83215292168
7.31636617877,-3.9849958053,-2.68363382123,7.2,2.8,100.1,0.116366178768
4.48001156654,-1.02636442498,-5.51998843346,6.5,3.5,100.1,-2.01998843346
4.11605423083,-0.0487723733155,0.116054230835,0.3,3.7,106.1,3.81605423083
7.31636617877,-3.31881594097,-2.68363382123,8.3,1.7,106.1,-0.983633821232
4.48001156654,-1.59984112749,-1.01998843346,0.1,5.4,110.6,4.38001156654
4.04054934825,-0.351619065562,-0.159450651746,2.8,1.4,116.4,1.24054934825
7.31636617877,-1.83445817089,-1.18363382123,8.0,0.5,117.9,-0.683633821232
5.14361604135,-0.103038588147,0.143616041348,4.5,0.5,122.9,0.643616041348
4.14428794228,0.0925276632168,0.0442879422798,0.0,4.1,128.8,4.14428794228
8.08643834286,-3.92824493096,-1.91356165714,8.1,1.9,128.8,-0.0135616571386
5.05017944485,0.0809279338074,-4.94982055515,7.2,2.8,128.8,-2.14982055515
4.11547420703,-1.26423877702,-0.484525792967,0.0,4.6,134.2,4.11547420703
8.08643834286,-0.730412057491,-1.91356165714,8.6,1.4,134.2,-0.513561657139
5.05017944485,-0.0448498154227,0.0501794448469,0.1,4.9,139.2,4.95017944485
4.43070668794,-0.668288925988,0.430706687937,2.8,1.2,145.2,1.63070668794
8.08643834286,-2.67331387498,-1.91356165714,8.0,2.0,145.2,0.0864383428614
